set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
cAMP signaling pathway,0.6710672516005913,58/97,ATP2A1;EDN2;ATP1A3;GABBR2;LIPE;GNAI3;RAF1;HTR1A;FSHB;TNNI3;PDE3B;AMH;FXYD1;CAMK2D;BAD;NPPA;GNAI1;ADRB2;CALML6;ATP1B2;CACNA1F;MC2R;CREB3;GHRL;GLI1;MAP2K2;HTR1B;EDN1;GIP;CREB3L4;PLD2;ATP1A2;CNGB3;HTR6;BRAF;CAMK4;GPR119;RRAS2;GRIA1;PTGER2;FOS;ADCYAP1;ADCYAP1R1;GLI3;RYR2;CALML4;GHSR;NFKBIA;SLC9A1;GRIN3A;ATP1A1;ADRB1;AKT3;ATP1B3;MAP2K1;CREB3L1;ADCY4;ACOX3,0.8468097112318761,59/97,ATP2A1;EDN2;ATP1A3;GABBR2;CHRM1;DRD1;LIPE;GNAI3;RAF1;HTR1A;TNNI3;PDE3B;AMH;FXYD1;CAMK2D;GLP1R;FFAR2;BAD;NPPA;ADRB2;CALML6;HHIP;GNAI1;ATP1B2;MC2R;GHRL;GLI1;MAP2K2;HTR1B;EDN1;GIP;CREB3L4;PLD2;ATP1A2;CNGB3;LHB;BRAF;HTR6;PDE3A;RRAS2;GRIA1;PTGER2;MYL9;FOS;ADCYAP1;PIK3CB;GLI3;RYR2;NFKBIA;SLC9A1;GRIN3A;ATP1A1;ADRB1;AKT3;ATP1B3;MAP2K1;ADCY4;ACOX3;TSHB,97
Prolactin signaling pathway,0.6760680276231581,13/22,INS;CYP17A1;IRF1;MAP2K1;SHC3;AKT3;MAPK11;MAP2K2;RAF1;JAK2;CSN2;GCK;FOS,0.6553575135738419,14/22,INS;CYP17A1;LHB;PIK3CB;NRAS;IRF1;MAP2K1;SHC3;AKT3;MAPK11;MAP2K2;RAF1;JAK2;FOS,22
Spinocerebellar ataxia,0.6824807833495964,35/59,RB1CC1;ATP2A1;SPTBN2;PSMB4;KCNC3;PIK3R4;PPIF;PSMA2;PSMC5;TRAF2;MYOD1;PSMD4;MAP3K5;ITPR3;PSMA4;PRKCG;GRIA1;ATXN2;PIK3C3;PSMD14;PSMD6;ULK2;PSMD2;PSMD8;PSMD7;SLC25A31;GRIN3A;CIC;PSMB3;SLC1A6;AKT3;PSMD11;PSMA5;PSMC3;GTF2B,0.08230299264640435,44/59,RB1CC1;ATP2A1;SLC25A4;SPTBN2;PSMA8;PSMB4;KCNC3;CACNA1A;PIK3R4;PSMB6;PPIF;PSMA2;PSMC5;NRBF2;TRAF2;MYOD1;PSMD4;MAP3K5;ITPR3;DAB1;PSMA4;WIPI1;PRKCG;GRIA1;GNAQ;ITPR2;PSMD14;PSMD6;ULK2;PSMD2;PSMD8;PIK3CB;FGF14;PSMD7;GRIN3A;CIC;PSMB3;SLC1A6;AKT3;PSMD11;PSMA5;PSMC3;GTF2B;PLCB3,59
Axon guidance,0.68325343906175,47/79,RYK;NTN4;PARD3;EPHA1;TRPC6;EPHB3;ABLIM2;GNAI3;LRRC4;FES;RAF1;UNC5D;EFNB1;SLIT3;FZD3;CAMK2D;GNAI1;LIMK1;RHOD;PLCG2;SRGAP1;RASA1;NCK1;PAK6;TRPC5;SMO;NTNG2;UNC5A;SEMA4A;SLIT2;EPHB6;SEMA4D;BMPR1B;EPHA2;PLXNA3;SEMA6B;WNT5B;EPHB4;PPP3CC;SEMA3G;SLIT1;LRRC4C;SEMA4G;WNT5A;SEMA3C;NFATC4;SEMA6C,0.5079010933164101,52/79,RYK;EPHA1;TRPC6;EPHB3;ABLIM2;GNAI3;LRRC4;RAF1;SEMA5A;UNC5D;EFNB1;SLIT3;CAMK2D;GNAI1;LIMK1;PLXNB3;NRAS;PLCG2;SRGAP1;SEMA4B;RASA1;LRIG2;EPHA3;PAK6;TRPC5;SMO;NTNG2;UNC5A;SEMA4A;SLIT2;EPHB6;MYL9;SEMA4D;BMPR1B;EPHA2;PLXNA3;WNT5B;EPHB4;PPP3CC;PIK3CB;SEMA3G;EPHA7;SLIT1;EFNA4;NGEF;LRRC4C;SEMA4G;WNT5A;SEMA3C;NFATC4;SEMA6C;NEO1,79
Salivary secretion,0.6838646068491812,29/49,ADRA1D;ATP1A3;CST1;CAMP;HTN1;PRB1;BST1;ADRB2;CALML6;ADRB3;ATP1B2;ATP1A2;LPO;PRB2;ITPR3;ADRA1A;PRKCG;LYZ;AMY1C;SLC4A2;RYR3;TRPV6;CALML4;SLC9A1;ATP1A1;ADRB1;ATP1B3;ADCY4;MUC7,0.6743045312963056,31/49,GUCY1A2;ATP1A3;CST1;CAMP;CD38;BST1;ADRB2;CALML6;ATP1B2;ATP1A2;LPO;AQP5;ITPR3;PRKCG;LYZ;BEST2;AMY1C;SLC4A2;GNAQ;ITPR2;RYR3;TRPV6;MUC7;HTN3;SLC9A1;ATP1A1;ADRB1;ATP1B3;ADCY4;KCNN4;PLCB3,49
Various types of N-glycan biosynthesis,0.6855334823201606,10/17,MGAT2;RPN2;B4GALT1;MGAT4A;CHST9;ALG12;MGAT4C;ALG2;TUSC3;B4GALT3,0.7933938701095437,10/17,MGAT2;RPN2;B4GALT1;MGAT4A;CHST9;HEXA;ALG12;ALG2;TUSC3;B4GALT3,17
Aldosterone-regulated sodium reabsorption,0.6855334823201606,10/17,INS;HSD11B2;ATP1A3;ATP1B2;IRS1;SGK1;PRKCG;ATP1A1;ATP1B3;ATP1A2,0.2407983801417576,13/17,SFN;INS;HSD11B2;ATP1A3;PIK3CB;ATP1B2;IRS1;SCNN1A;SGK1;PRKCG;ATP1A1;ATP1B3;ATP1A2,17
PD-L1 expression and PD-1 checkpoint pathway in cancer,0.6908196993173639,20/34,ALK;IFNGR1;RAF1;JAK2;RPS6KB2;BATF2;MAPK11;MAP2K2;CD3G;IFNGR2;TLR2;MAP2K6;FOS;TLR9;TICAM2;PPP3CC;NFKBIA;MAP2K1;AKT3;NFKBIE,0.6031851094767251,22/34,CD274;ALK;IFNGR1;RAF1;JAK2;NRAS;MAPK11;MAP2K2;CD3G;IFNGR2;CD4;NFKBIB;IKBKG;MAP2K6;FOS;TLR9;PPP3CC;PIK3CB;NFKBIA;MAP2K1;AKT3;EGF,34
N-Glycan biosynthesis,0.7026557262596564,14/24,MGAT2;RPN2;B4GALT1;DOLK;MGAT4A;ALG12;MGAT4C;DPAGT1;DPM1;ALG2;TUSC3;B4GALT3;MGAT5;ST6GAL2,0.535281029186181,16/24,MGAT2;RPN2;MGAT3;B4GALT1;DOLK;ALG10;MGAT4A;ALG12;MGAT5;DPM1;ALG2;TUSC3;ALG5;B4GALT3;ALG10B;ST6GAL2,24
Leukocyte transendothelial migration,0.7087014889866821,24/41,MMP9;NCF4;MYL2;GNAI3;SIPA1;CLDN10;THY1;GNAI1;ITGA4;RHOH;PLCG2;MAPK11;RASSF5;MYL7;ICAM1;CLDN2;PRKCG;CLDN23;CYBA;MYLPF;CLDN7;ITGAM;CTNND1;CLDN15,0.8565452224723467,24/41,MMP9;NCF4;CTNNA3;GNAI3;CDH5;SIPA1;GNAI1;ITGA4;RHOH;CLDN6;PLCG2;MAPK11;RASSF5;MYL7;ICAM1;PRKCG;CLDN23;MYL9;CYBA;PIK3CB;CLDN4;ITGAM;CTNND1;CLDN15,41
Porphyrin and chlorophyll metabolism,0.7134274129739884,11/19,CPOX;ALAD;UROD;UROS;CP;BLVRA;FXN;UGT2A3;UGT1A8;BLVRB;FECH,0.9161815126099804,10/19,CPOX;UGT2A1;ALAD;UROD;COX10;UROS;CP;BLVRA;FXN;FECH,19
African trypanosomiasis,0.7134274129739884,11/19,THOP1;NPPA;APOA1;IL12A;HPR;PRKCG;SELE;HBA1;ICAM1;TLR9;IL18,0.48968554920170115,13/19,THOP1;NPPA;IL12A;IL10;IL12B;PLCB3;PRKCG;SELE;HBA1;ICAM1;GNAQ;TLR9;IL18,19
Kaposi sarcoma-associated herpesvirus infection,0.715344049256035,46/78,IKBKE;GABARAP;PIK3CG;GNG3;IFNGR1;STAT2;RAF1;IRF3;JAK2;TLR3;ZFP36;CALML6;CCR4;GNG8;PLCG2;IRF9;MAPK11;UBA52;E2F3;MAP2K2;HCK;MICA;ICAM1;GNG12;TRAF2;GNG5;CLEC2B;E2F1;ITPR3;PIK3C3;MAP2K6;FOS;IFNA8;PPP3CC;SYK;PREX1;CALML4;CD200R1;NFKBIA;MAP2K4;TCF7L1;AKT3;MAP2K1;IFNA10;TNFRSF1A;NFATC4,0.5409114806155679,51/78,IKBKE;GABARAP;PIK3CG;GNG3;IFNGR1;STAT2;RAF1;IRF3;JAK2;IFNAR1;GNG13;ZFP36;CALML6;EIF2AK2;NRAS;CCR4;GNG8;PLCG2;IRF9;MAPK11;UBA52;E2F3;MAP2K2;HCK;MICA;ICAM1;IFNA14;GNG12;TRAF2;IKBKG;CLEC2B;E2F1;ITPR3;IFNA21;TCF7L2;MAP2K6;FOS;ITPR2;PPP3CC;PIK3CB;SYK;PREX1;CD200R1;NFKBIA;MAP2K4;TCF7L1;AKT3;MAP2K1;GNB3;TNFRSF1A;NFATC4,78
Cushing syndrome,0.7168273552383804,40/68,GNAI3;HSD3B2;FZD3;CAMK2D;FH;GNAI1;CCNE1;AGT;CACNA1F;MC2R;CREB3;E2F3;MAP2K2;CRHR2;CREB3L4;ASH2L;CCNE2;FZD9;CYP17A1;E2F1;BRAF;ITPR3;CYP21A2;USP8;FZD10;WDR5B;FZD8;WNT5B;MRAP;KCNA4;AHR;TCF7L1;CYP11A1;KCNK2;MAP2K1;CREB3L1;WNT5A;FZD2;ADCY4;CACNA1G,0.5914047627432454,44/68,WNT7A;WNT10B;GNAI3;WNT3A;HSD3B2;CAMK2D;GNAI1;FH;PDE8A;CCNE1;AGT;MC2R;WNT8B;E2F3;MAP2K2;CREB3L4;CACNA1G;WNT9A;ASH2L;FZD9;WNT2B;E2F1;BRAF;CYP17A1;ITPR3;CYP21A2;USP8;WDR5B;TCF7L2;FZD8;GNAQ;ITPR2;WNT5B;MRAP;KCNA4;WNT8A;AHR;TCF7L1;MAP2K1;KCNK2;WNT5A;FZD2;ADCY4;PLCB3,68
Mineral absorption,0.7264902682262226,15/26,SLC5A1;TRPV6;CLCN2;ATP1A3;S100G;ATP1B2;SLC9A3;ATP7B;MT1A;ATP1A1;ATP1A2;SLC39A4;STEAP2;ATP1B3;SLC30A1,0.9645505526810754,13/26,SLC5A1;TRPV6;CLCN2;ATP1A3;S100G;ATP1B2;SLC9A3;ATP1A1;SLC39A4;ATP1B3;STEAP2;SLC34A3;ATP1A2,26
Circadian entrainment,0.7283018668966221,25/43,GNG3;PER1;GNAI3;KCNJ3;CAMK2D;GNAI1;CALML6;MTNR1B;GNG8;GNG12;NOS1AP;GNG5;ITPR3;MTNR1A;PRKCG;GRIA1;FOS;RYR3;ADCYAP1;ADCYAP1R1;KCNJ6;RYR2;CALML4;ADCY4;CACNA1G,0.7948375041542273,26/43,GUCY1A2;GNG3;PER1;GNAI3;GNG13;KCNJ3;CAMK2D;GNAI1;CALML6;PLCB3;GNG8;KCNJ9;GNG12;NOS1AP;ITPR3;ADCY4;PRKCG;GRIA1;FOS;GNAQ;RYR3;ADCYAP1;KCNJ6;RYR2;GNB3;CACNA1G,43
HIF-1 signaling pathway,0.7283018668966221,25/43,EIF4E2;PFKM;IFNGR1;ALDOC;RBX1;RPS6KB2;NPPA;CAMK2D;INS;PLCG2;GAPDH;CUL2;MAP2K2;PDHA1;EDN1;IFNGR2;TEK;TFRC;LDHAL6A;PRKCG;EIF4EBP1;TIMP1;EGLN2;MAP2K1;AKT3,0.6945851190533119,27/43,EIF4E2;PFKM;IFNGR1;ALDOC;RBX1;NPPA;CAMK2D;INS;PFKP;PLCG2;GAPDH;MAP2K2;PDHA1;EDN1;IFNGR2;PDHA2;TEK;TFRC;LDHAL6A;PRKCG;LDHC;EIF4EBP1;TIMP1;PIK3CB;MAP2K1;AKT3;EGF,43
Influenza A,0.7314400081271255,44/75,TPSD1;IL33;IKBKE;IL12A;CCL2;IFNGR1;NXT1;HLA-DRB3;STAT2;IRF3;RAF1;JAK2;HLA-DOB;NLRP3;TLR3;RNASEL;DNAJB1;NUP98;IRF9;MAP2K2;ICAM1;IFNGR2;IL18;KPNA5;NXT2;CCL5;PYCARD;HLA-DRB4;PML;RAE1;IFNA8;NXF5;RAB11B;SLC25A31;IFIH1;HLA-DRB1;NFKBIA;AKT3;MAP2K1;HLA-DMB;IFNA10;TNFRSF1A;NXF3;KPNA2,0.6394558845799854,48/75,TPSD1;IL33;IKBKE;IL12A;SLC25A4;CCL2;IFNGR1;NXT1;STAT2;RAF1;IRF3;IFNAR1;JAK2;TMPRSS2;HLA-DOB;NLRP3;EIF2AK2;IL12B;RNASEL;DNAJB1;NUP98;DDX58;IRF9;MAP2K2;IFNA14;ICAM1;IFNGR2;IL18;NFKBIB;IKBKG;NXT2;IFNA21;CCL5;HLA-DRB4;PML;RAE1;NXF5;PIK3CB;NFKBIA;IFIH1;HLA-DRB1;MAP2K1;AKT3;HLA-DMB;DNAJC3;TNFRSF1A;NXF3;KPNA2,75
Vascular smooth muscle contraction,0.736423961716487,35/60,PPP1R14A;NPPC;ADRA1D;ADORA2B;EDN2;RAMP2;RAF1;PLA2G10;NPPA;KCNMB4;PLA2G2A;CALML6;PLA2G12A;AGT;CACNA1F;PLA2G4A;AVP;ARAF;MAP2K2;ADM;EDN1;BRAF;PPP1R12C;ITPR3;MYLK2;PLA2G1B;ADRA1A;PRKCG;NPPB;KCNMB3;CALCB;CALML4;MAP2K1;ADCY4;CALCRL,0.8952573033163798,35/60,PPP1R14A;NPPC;GUCY1A2;EDN2;PLA2G6;RAF1;PLA2G10;NPPA;KCNMB4;PLA2G2A;CALML6;PLA2G4F;AGT;PLA2G4A;AVP;ARAF;MAP2K2;ADM;EDN1;BRAF;PPP1R12C;ITPR3;MYLK2;PRKCG;MYL9;NPPB;GNAQ;ITPR2;KCNMB3;CALCB;MAP2K1;CALCA;ADCY4;CALCRL;PLCB3,60
Pyruvate metabolism,0.7379704130998214,12/21,FH;ALDH7A1;ADH1C;LDHD;LDHAL6A;ALDH9A1;ADH7;ACOT12;PDHA1;GLO1;MDH2;PC,0.7139036585381751,13/21,FH;ADH4;ACYP1;LDHD;LDHAL6A;ALDH9A1;LDHC;MDH1;PDHA1;PDHA2;GLO1;MDH2;PC,21
MAPK signaling pathway,0.7416304851330613,63/107,PTPN5;ECSIT;MAP3K14;CACNG4;NGFR;RPS6KA2;DAXX;RAF1;FGF10;NTF4;INS;CACNA1F;MAP3K12;HSPA6;FLNB;PLA2G4A;ARAF;MAPK11;FGF3;TAOK1;MAP2K2;CACNG1;RASA1;GNG12;HSPA1L;TRAF2;FGF6;CACNB4;TEK;PPP5C;RASGRP3;BRAF;MAP3K5;CACNG5;RRAS2;CSF1R;FLNC;PRKCG;MAP2K6;FGFR2;GADD45G;FGF22;DUSP5;FOS;EPHA2;RPS6KA6;PPP3CC;CACNG2;CACNG6;FGF17;GADD45A;RELB;CACNA2D4;MAP2K4;CACNG8;CACNG3;AKT3;MAP3K8;MAP2K1;TNFRSF1A;RPS6KA4;DDIT3;CACNA1G,0.16880187895927107,75/107,PTPN5;ECSIT;MAP3K14;CACNG4;FGF8;NGFR;RPS6KA2;DAXX;JUND;RAF1;FGF10;INS;CACNA1A;PLA2G4F;NRAS;NGF;HSPA6;MAP4K2;FLNB;PLA2G4A;ARAF;MAPK11;FGF3;TAOK1;FGF4;MAP3K11;MAP2K2;CACNG1;RASA1;GNG12;HSPA1L;TRAF2;CACNB4;TEK;MAP3K12;IKBKG;RASGRP3;BRAF;MAP3K5;CACNG5;PPP5C;RRAS2;CSF1R;FLNC;PRKCG;CACNA1B;TGFB1;FGF21;MAP2K6;FGFR2;GADD45G;FGF22;FOS;EPHA2;RPS6KA6;NLK;PPP3CC;FGF23;CACNG7;CACNG2;FGF17;CACNG6;GADD45A;EFNA4;RELB;CACNA2D4;MAP2K4;CACNG3;AKT3;MAP3K8;MAP2K1;TNFRSF1A;RPS6KA4;EGF;CACNA1G,107
Cortisol synthesis and secretion,0.7479562698977744,16/28,MRAP;KCNA4;HSD3B2;CYP17A1;ITPR3;AGT;CACNA1F;MC2R;CYP21A2;CREB3;CYP11A1;KCNK2;CREB3L1;ADCY4;CREB3L4;CACNA1G,0.8634645698983237,16/28,MRAP;KCNA4;HSD3B2;CYP17A1;CACNA1G;PDE8A;ITPR3;AGT;CYP21A2;MC2R;KCNK2;ADCY4;CREB3L4;GNAQ;ITPR2;PLCB3,28
Estrogen signaling pathway,0.7551598903113177,33/57,MMP9;GABBR2;GNAI3;RAF1;KRT9;NCOA2;KRT19;KRT27;KCNJ3;GNAI1;CALML6;KRT26;KRT12;HSPA6;CREB3;SHC3;MAP2K2;CREB3L4;KRT23;HSPA1L;ITPR3;KRT31;KRT33A;KRT20;KRT25;FOS;KCNJ6;CALML4;KRT34;MAP2K1;AKT3;CREB3L1;ADCY4,0.5806691772451529,37/57,MMP9;GABBR2;GNAI3;RAF1;KRT9;NCOA2;KRT19;KCNJ3;KRT37;GNAI1;CALML6;NRAS;KRT12;HSPA6;SHC3;MAP2K2;KCNJ9;KRT36;CREB3L4;KRT23;HSPA1L;KRT40;PGR;KRT15;ITPR3;KRT32;KRT20;KRT25;GNAQ;FOS;ITPR2;KCNJ6;PIK3CB;MAP2K1;AKT3;ADCY4;PLCB3,57
Dopaminergic synapse,0.7551598903113177,33/57,GNG3;GNAI3;CLOCK;KIF5B;KCNJ3;CAMK2D;GNAI1;CALML6;CREB3;GNG8;SLC18A1;MAPK11;CREB3L4;GNG12;GNG5;SLC18A2;PPP2R5B;ITPR3;PRKCG;GRIA1;KIF5A;PPP2R5E;PPP2R2B;FOS;SCN1A;KCNJ6;PPP3CC;PPP2R2A;CALML4;AKT3;PPP2R3B;CREB3L1;SLC6A3,0.36136665332275353,39/57,GNG3;DRD1;MAOA;GNAI3;CLOCK;GNG13;KCNJ3;CAMK2D;GNAI1;CACNA1A;CALML6;GNG8;SLC18A1;MAPK11;GSK3A;KCNJ9;CREB3L4;GNG12;SLC18A2;PPP2R5B;ITPR3;PRKCG;CACNA1B;GRIA1;KIF5A;PPP2R5E;PPP2R2B;FOS;GNAQ;ITPR2;SCN1A;KCNJ6;PPP3CC;PPP2R2A;AKT3;PPP2R3B;GNB3;SLC6A3;PLCB3,57
Glycolysis / Gluconeogenesis,0.7585240927198957,20/35,PFKM;ALDH9A1;ALDOC;MINPP1;FBP2;PGM1;ALDH7A1;ADH7;GAPDH;ADPGK;PGM2;PDHA1;LDHAL6A;FBP1;ALDH3A1;ADH1C;GAPDHS;GPI;TPI1;GCK,0.5538376777085043,23/35,ALDH3B2;PFKM;PGAM2;ALDH9A1;ALDOC;BPGM;FBP2;PGAM1;PFKP;GAPDH;ADPGK;PGM2;PDHA1;PDHA2;LDHAL6A;LDHC;ALDH3A1;G6PC3;ADH4;GAPDHS;GPI;TPI1;MINPP1,35
Arachidonic acid metabolism,0.7673662479697057,17/30,PLA2G2A;PLA2G12A;CBR1;CYP2J2;LTC4S;PLA2G1B;PLA2G4A;LTA4H;GPX6;ALOX5;GPX2;GPX3;GPX5;AKR1C3;ALOX15B;EPHX2;PLA2G10,0.8796305046086652,17/30,PLA2G2A;GPX1;PLA2G4F;CBR1;LTC4S;PLA2G6;PLA2G4A;LTA4H;GPX6;ALOX5;GPX2;GPX3;ALOX12B;AKR1C3;ALOX15B;EPHX2;PLA2G10,30
Nicotinate and nicotinamide metabolism,0.776728396575326,10/18,ENPP1;NNT;NT5M;BST1;SIRT6;SIRT5;NADSYN1;ENPP3;SIRT2;NT5C1A,0.8658347393018268,10/18,CD38;NNT;ENPP1;NT5M;BST1;SIRT4;SIRT6;ENPP3;SIRT2;NT5C1A,18
ECM-receptor interaction,0.779005593943035,28/49,COL2A1;COL6A2;DSPP;COL9A3;COL9A2;NPNT;ITGA8;ITGB5;ITGA4;LAMB1;TNR;GP9;ITGB6;LAMB4;COL6A3;LAMB2;ITGB7;LAMA3;COL4A4;LAMA2;COL4A5;LAMC3;SV2B;GP1BB;ITGA6;COL4A2;ITGA11;ITGA7,0.7725589663638454,30/49,COL2A1;COL9A3;COL9A2;NPNT;ITGA8;ITGB5;ITGA4;COL1A1;TNR;COL4A3;ITGB6;LAMA5;LAMB4;COL6A3;LAMB2;ITGB7;LAMA3;ITGA10;COL4A4;GP1BA;LAMA2;CHAD;LAMC3;SV2B;GP1BB;ITGA6;COL4A2;ITGA11;ITGA7;GP5,49
Fc epsilon RI signaling pathway,0.779187011847029,14/25,BTK;SYK;FCER1A;PLA2G4A;MAP2K4;PLCG2;MAP2K1;MAPK11;ALOX5;RAF1;LCP2;MAP2K2;MAP2K6;AKT3,0.4765176127862376,17/25,PLA2G4F;PIK3CB;BTK;NRAS;SYK;FCER1A;PLA2G4A;MAP2K4;PLCG2;MAP2K1;MAPK11;ALOX5;RAF1;LCP2;MAP2K2;MAP2K6;AKT3,25
Pathogenic Escherichia coli infection,0.7809066943439488,38/66,ARPC5;TUBA8;ARPC2;HCLS1;NCKAP1L;MYO5C;RPS3;SEC24A;NLRP3;TUBB8;CLDN10;RIPK1;GAPDH;MAPK11;IL18;TRAF2;ARHGEF2;NCK1;TUBAL3;FCGR2A;NCKAP1;CLDN2;ARPC1B;CLDN23;PYCARD;BAIAP2L1;SEC24C;FOS;TUBB2A;TUBA3C;TLR5;CLDN7;TUBA1A;NFKBIA;ARPC3;ARPC5L;TNFRSF1A;CLDN15,0.8221163618180405,40/66,ARPC1A;TUBA8;ARPC2;HCLS1;NCKAP1L;MYO5C;RPS3;NLRP3;TUBB8;MYO1E;TUBA1B;RIPK1;SEC24B;CLDN6;GAPDH;MAPK11;CYTH3;IL18;NFKBIB;ARHGEF2;TRAF2;IKBKG;NCKAP1;ARPC1B;CLDN23;SEC24D;BAIAP2L1;FOS;TUBB2A;WASL;TUBA3C;TLR5;CLDN4;TUBA1A;NFKBIA;ARPC3;WASF3;ARPC5L;TNFRSF1A;CLDN15,66
Breast cancer,0.7809066943439488,38/66,FRAT1;HEY1;RAF1;FGF10;JAG2;RPS6KB2;BRCA2;FZD3;HEYL;E2F3;SHC3;ARAF;FGF3;MAP2K2;JAG1;FGF6;FZD9;E2F1;BRAF;NOTCH3;FZD10;NOTCH1;DDB2;FZD8;GADD45G;FGF22;FOS;WNT5B;LRP5;FRAT2;GADD45A;FGF17;TCF7L1;MAP2K1;AKT3;FZD2;WNT5A;NOTCH2,0.011985884252533113,52/66,FRAT1;WNT7A;CSNK1A1L;FGF8;HEY1;WNT10B;RAF1;FGF10;JAG2;WNT3A;BRCA2;NRAS;HEYL;WNT8B;E2F3;SHC3;ARAF;FGF3;MAP2K2;FGF4;DLL4;JAG1;PGR;WNT9A;FZD9;WNT2B;E2F1;BRAF;NOTCH3;NOTCH1;FGF21;TCF7L2;FZD8;DDB2;GADD45G;FGF22;FOS;WNT5B;LRP5;WNT8A;PIK3CB;FRAT2;FGF23;FGF17;GADD45A;TCF7L1;MAP2K1;AKT3;FZD2;WNT5A;NOTCH2;EGF,66
Hepatocellular carcinoma,0.7939951519693297,39/68,FRAT1;BRD7;RAF1;RPS6KB2;BAD;FZD3;E2F3;PLCG2;ARAF;SHC3;GSTA2;MAP2K2;ARID1B;DPF1;ARID2;FZD9;GSTA3;BRAF;E2F1;PRKCG;FZD10;DDB2;NFE2L2;GSTA4;FZD8;GADD45G;GSTA5;GSTO2;WNT5B;LRP5;FRAT2;GADD45A;GSTM2;SMARCD3;TCF7L1;MAP2K1;AKT3;FZD2;WNT5A,0.09254035868958142,50/68,FRAT1;WNT7A;CSNK1A1L;BRD7;GSTM1;WNT10B;TXNRD2;DPF3;RAF1;GSTP1;WNT3A;BAD;NRAS;WNT8B;E2F3;PLCG2;ARAF;SHC3;GSTA2;MAP2K2;ARID1B;DPF1;WNT9A;FZD9;WNT2B;GSTA3;BRAF;E2F1;PRKCG;TGFB1;TCF7L2;NFE2L2;GSTA4;FZD8;DDB2;GADD45G;GSTO2;WNT5B;LRP5;WNT8A;PIK3CB;FRAT2;GADD45A;GSTM2;SMARCD3;TCF7L1;MAP2K1;AKT3;FZD2;WNT5A,68
Mitophagy,0.7955377825341425,11/20,FUNDC1;TBC1D17;E2F1;GABARAP;RRAS2;USP8;UBA52;TFEB;ATG9A;CITED2;SQSTM1,0.7694488446732695,12/20,FUNDC1;TBC1D17;GABARAP;E2F1;RRAS2;NRAS;USP8;UBA52;TFEB;ATG9A;CITED2;SQSTM1,20
Carbohydrate digestion and absorption,0.7955377825341425,11/20,SLC5A1;ATP1A3;ATP1B2;ATP1A1;SI;AKT3;AMY1C;ATP1B3;SLC2A5;SLC37A4;ATP1A2,0.2520185390561398,15/20,SLC5A1;ATP1A3;LCT;PIK3CB;PLCB3;ATP1B2;G6PC3;ATP1A1;AKT3;AMY1C;ATP1B3;SLC2A5;MGAM;SLC37A4;ATP1A2,20
Regulation of lipolysis in adipocytes,0.7966477586833661,15/27,AQP7;NPPA;INS;GNAI1;ADRB2;ABHD5;ADRB3;IRS1;LIPE;GNAI3;MGLL;ADRB1;AKT3;ADCY4;PDE3B,0.6792616947543308,17/27,AQP7;NPPA;INS;GNAI1;ADRB2;PIK3CB;ABHD5;IRS1;LIPE;GNAI3;MGLL;PNPLA2;ADRB1;AKT3;ADCY4;PDE3B;TSHB,27
Inflammatory bowel disease,0.8010052807371707,19/34,IL12A;IL18RAP;IFNGR1;HLA-DRB3;HLA-DOB;IFNGR2;IL18;IL21R;TLR2;IL17A;IL22;HLA-DRB4;STAT6;IL23R;TLR5;HLA-DRB1;HLA-DMB;NOD2;IL2RG,0.6031851094767251,22/34,IL12A;IL10;IL18RAP;IL17F;IFNGR1;HLA-DOB;IL21;IL12B;IFNGR2;IL18;IL21R;IL22;TGFB1;HLA-DRB4;STAT6;IL23R;TLR5;MAF;HLA-DRB1;HLA-DMB;NOD2;IL2RG,34
Purine metabolism,0.8019964546145911,33/58,RRM1;GMPS;HPRT1;AMPD2;ENPP4;PDE3B;PGM1;NUDT5;RRM2B;PGM2;ADSL;HDDC3;ENPP3;ENPP1;NME7;ENTPD1;GMPR;PDE6G;PDE7B;PDE7A;ALLC;NT5M;ATIC;PDE2A;IMPDH2;ENTPD4;PDE6H;NME3;XDH;ADCY4;PRPS1L1;GUCY2F;NT5C1A,0.6482659780083145,37/58,GUCY1A2;RRM1;GMPS;HPRT1;AMPD2;ENPP4;GUCY2D;PDE3B;GUCY2C;AMPD1;PDE8A;NME6;NUDT5;RRM2B;ENTPD8;PGM2;ADSL;HDDC3;ENPP3;ENPP1;ENTPD1;PDE3A;GMPR;PDE6G;PDE7B;PDE7A;NT5M;ATIC;PDE2A;IMPDH2;ENTPD4;PDE6C;NME3;XDH;ADCY4;PRPS1L1;NT5C1A,58
GABAergic synapse,0.8067599500666689,23/41,GABRR1;GABARAP;GABBR2;GNG3;SLC6A11;GABRP;GABRA3;GNAI3;SLC6A13;GABRA6;SLC12A5;GNAI1;CACNA1F;GNG8;GNG12;SLC38A5;GNG5;PRKCG;GABRA5;SLC6A12;KCNJ6;ADCY4;GABRG3,0.8565452224723467,24/41,GABRR1;GABARAP;GABBR2;GNG3;SLC6A11;GABRP;GABRA3;GNAI3;SLC6A13;GNG13;SLC12A5;GNAI1;CACNA1A;GNG8;SLC38A5;GNG12;GAD2;ADCY4;PRKCG;CACNA1B;GABRA5;SLC6A12;KCNJ6;GNB3,41
