set,Real_P,Real_FDR,Real_Overlap,Real_Genes,Syn_P,Syn_FDR,Syn_Overlap,Syn_Genes,Genes
Calcium signaling pathway,0.9938147701442602,0.9999978724542887,53/106,FGF22;ITPR3;MCOLN3;RYR2;CACNA1F;ADRB1;PHKG1;CASQ2;CACNA1G;STIM2;CCKBR;ADRB3;CAMK4;BDKRB2;CALML4;CALML6;PTGER1;P2RX3;PPP3CC;FGF10;ADORA2B;CAMK1D;PLCD4;ASPH;PLCG2;ADCY4;MCOLN2;PPIF;MST1R;CAMK2D;STIM1;ATP2A1;PHKA2;FGFR2;FGF6;SPHK2;ADRA1D;HTR7;MYLK2;ADRA1A;PRKCG;MST1;SLC25A31;HTR2A;ADRB2;FGF3;CASQ1;HRC;ITPKB;FGF17;HTR6;RYR3;CCKAR,0.9991789076326514,0.9999999908549448,57/106,FGF22;ITPR3;MCOLN3;RYR2;P2RX2;GNAQ;ADRB1;FGF21;CASQ2;CACNA1G;STIM2;CCKBR;TACR3;BDKRB2;CALML6;CYSLTR2;P2RX3;PPP3CC;FGF10;TPCN2;CD38;TRHR;FGF8;PLCD4;ASPH;PLCG2;ADCY4;MCOLN2;PPIF;CACNA1B;MST1R;STIM1;EGF;CYSLTR1;ATP2A1;FGFR2;PHKA2;CHRM1;FGF23;SPHK2;MYLK2;HTR7;FGF4;MCOLN1;DRD1;PRKCG;MST1;ADRB2;FGF3;CASQ1;PLCD3;HRC;ITPKB;FGF17;HTR6;RYR3;GNA15,106
Carbohydrate digestion and absorption,0.7955377825341425,0.9999978724542887,11/20,AKT3;SLC2A5;SI;ATP1B2;ATP1A1;SLC37A4;ATP1A3;ATP1A2;AMY1C;ATP1B3;SLC5A1,0.33846730933421293,0.9046042263052287,15/20,AKT3;LCT;SLC2A5;ATP1B2;ATP1A1;PIK3CB;MGAM;SLC37A4;ATP1A3;ATP1A2;AMY1C;G6PC3;SLC5A1;ATP1B3;PIK3CA,20
Cell adhesion molecules,0.32293874198881317,0.9999978724542887,41/63,CD276;PDCD1LG2;SELE;CD58;ITGAM;VCAN;NLGN2;CLDN10;VTCN1;NEGR1;CDH2;CLDN2;HLA-DRB3;ICAM1;SDC2;NTNG2;HLA-DRB1;LRRC4B;LRRC4;ICOS;HLA-DOB;CD8A;SELPLG;HLA-DRB4;CLDN7;CDH15;ITGA4;HLA-DMB;CD226;CNTNAP1;CLDN23;ITGA6;ICAM3;ITGB7;MPZ;CD40LG;CLDN15;LRRC4C;CD2;NCAM2;ITGA8,0.32441394029714565,0.9046042263052287,45/63,CD276;PDCD1LG2;SELE;CLDN6;CD4;CD58;ITGAM;VCAN;CD8B;NLGN2;SELL;VTCN1;CLDN4;NEGR1;CDH2;HLA-DRB3;ICAM1;SDC2;NTNG2;HLA-DRB1;LRRC4B;LRRC4;CDH5;ICOS;ITGA8;HLA-DOB;SPN;CD8A;SELPLG;CDH15;ITGA4;HLA-DMB;CD226;CNTNAP1;CLDN23;ITGA6;ITGB7;MPZ;CD40LG;CLDN15;LRRC4C;CD2;NEO1;NCAM2;CD274,63
Cellular senescence,0.2506371386356937,0.9999978724542887,38/57,SQSTM1;RAF1;AKT3;CAPN2;ITPR3;LIN37;NFATC4;RAD1;GATA4;CHEK1;MAP2K6;EIF4EBP1;TSC1;CCNE1;CALML6;CALML4;GADD45A;PPP3CC;CCNE2;GADD45G;HUS1;CCNA2;E2F3;ZFP36L2;LIN54;RRAS2;CAPN1;CCNB3;HIPK1;ATR;MAP2K2;MYBL2;MAPK11;RASSF5;MAP2K1;E2F1;CCNB2;SLC25A31,0.6386017989808233,0.9999999908549448,38/57,SQSTM1;RAF1;AKT3;ITPR3;NFATC4;RAD1;GATA4;CHEK1;MAP2K6;EIF4EBP1;TSC1;CCNE1;CALML6;PIK3CA;SIRT1;GADD45A;PPP3CC;GADD45G;HUS1;NRAS;CCNA2;E2F3;ZFP36L2;LIN54;RRAS2;CAPN1;CCNB3;ATR;MAP2K2;MYBL2;PIK3CB;TRAF3IP2;MAPK11;TGFB1;RASSF5;MAP2K1;E2F1;CCNB2,57
Viral myocarditis,0.19702739562991528,0.9999978724542887,12/16,HLA-DMB;SGCB;EIF4G1;HLA-DRB3;LAMA2;CD40LG;HLA-DOB;HLA-DRB4;ICAM1;SGCG;SGCA;HLA-DRB1,0.3780526645888932,0.9046042263052287,12/16,HLA-DMB;SGCB;EIF4G1;HLA-DRB3;LAMA2;CD40LG;HLA-DOB;SGCG;DMD;ICAM1;SGCA;HLA-DRB1,16
Viral protein interaction with cytokine and cytokine receptor,0.5356235576921555,0.9999978724542887,34/55,TNFSF14;IL2RB;CCL17;CCL7;CCL2;CCL19;CCL5;CXCR3;PF4;CCL1;IL18;CCR4;IL20;IL2RG;CCL15;CCR10;CCL16;IL18RAP;PPBP;CXCL14;CCL22;CCL4;CCL20;IL20RB;TNFRSF1A;TNFRSF14;CSF1R;TNFRSF1B;CX3CR1;IL10RB;PF4V1;CCR7;CCR9;TNFRSF10C,0.8661875261783818,0.9999999908549448,34/55,TNFSF14;IL2RB;CCL7;CCL19;CCL2;XCL2;CCL5;CXCR3;CCL21;PF4;CCL24;CCL1;IL10;IL18;CCL25;CCR4;IL2RG;CCR10;CCL16;IL18RAP;PPBP;CXCL14;CCL22;CCL4;IL20RB;TNFRSF1A;TNFRSF14;CSF1R;TNFRSF1B;IL10RB;LTA;PF4V1;CCR7;TNFRSF10C,55
Wnt signaling pathway,0.9041953283603865,0.9999978724542887,33/61,CBY1;NFATC4;LRP5;FZD8;SFRP5;RYK;TCF7L1;DKK1;PRICKLE1;PPP3CC;TBL1Y;FZD10;FZD9;FRAT2;LGR5;GPC4;WNT5A;CAMK2D;WNT5B;RBX1;FZD3;TLE1;INVS;FRAT1;SERPINF1;DAAM2;BAMBI;PRKCG;FZD2;SENP2;RNF43;CTBP2;PRICKLE2,0.2867423567092851,0.8373536878664388,44/61,CBY1;NFATC4;WNT8B;CER1;LRP5;FZD8;RYK;TCF7L1;DKK4;NKD1;NLK;WNT3A;CTBP2;DKK1;PRICKLE1;PPP3CC;FZD10;FZD9;FRAT2;LGR5;GPC4;WNT9A;WNT5A;WNT5B;RBX1;WNT10B;MMP7;TLE1;INVS;FRAT1;CSNK1A1L;SOST;SERPINF1;DAAM2;WNT2B;PRKCG;BAMBI;WNT8A;FZD2;TCF7L2;SENP2;RNF43;WNT7A;PRICKLE2,61
Yersinia infection,0.6415298852945962,0.9999978724542887,30/50,FOS;WAS;AKT3;MAP2K4;CCL2;MAP2K6;MAP2K1;ARPC1B;PIP5K1B;IL18;ARPC3;LCP2;ARPC5L;PYCARD;FCGR2A;IRF3;CD8A;ARPC5;TRAF2;NLRC4;MAP2K2;LIMK1;ITGA4;ARPC2;MAPK11;DOCK1;RPS6KA2;NLRP3;RPS6KA6;NFKBIA,0.3235784644674572,0.9046042263052287,36/50,FOS;WAS;AKT3;MAP2K4;GNAQ;CCL2;MAP2K6;MAP2K1;CD4;PIK3CA;CD8B;PIP5K1B;WASL;ARPC1A;IL10;IL18;ARPC3;LCP2;ARPC5L;FCGR2A;IRF3;CD8A;TRAF2;IL1B;NLRC4;MAP2K2;LIMK1;ITGA4;PIK3CB;MAPK11;IKBKG;DOCK1;RPS6KA2;NLRP3;RPS6KA6;NFKBIA,50
beta-Alanine metabolism,0.4480691662850669,0.9999978724542887,10/15,ACADS;ALDH3A1;ALDH9A1;AOC3;ALDH6A1;SMOX;EHHADH;ACOX3;UPB1;ALDH7A1,0.44390004662580335,0.9441683531405975,11/15,ACADS;ALDH3A1;ALDH3B2;GAD2;ALDH6A1;AOC3;SMOX;EHHADH;ACOX3;UPB1;CNDP1,15
cAMP signaling pathway,0.6710672516005913,0.9999978724542887,58/97,FOS;RAF1;AKT3;PLD2;RYR2;CACNA1F;ACOX3;CREB3L1;MC2R;ADRB1;ATP1A2;NPPA;FSHB;EDN2;CAMK4;CALML6;CALML4;GRIN3A;GHSR;EDN1;LIPE;GHRL;CREB3;ATP1A3;FXYD1;GLI3;TNNI3;GLI1;GPR119;ADCY4;CAMK2D;BAD;ATP1B2;ATP2A1;SLC9A1;RRAS2;AMH;GNAI3;GNAI1;CREB3L4;GRIA1;PTGER2;ADCYAP1R1;GIP;HTR1B;ADCYAP1;MAP2K2;GABBR2;ATP1A1;HTR1A;PDE3B;BRAF;ADRB2;MAP2K1;HTR6;ATP1B3;CNGB3;NFKBIA,0.9641035833664632,0.9999999908549448,58/97,FOS;RAF1;AKT3;PLD2;RYR2;ACOX3;MC2R;ADRB1;ATP1A2;NPPA;EDN2;CALML6;PIK3CA;GRIN3A;EDN1;LIPE;GHRL;FFAR2;ATP1A3;FXYD1;GLI3;TNNI3;GLI1;TSHB;ADCY4;HHIP;BAD;ATP1B2;ATP2A1;SLC9A1;RRAS2;AMH;GNAI3;CHRM1;GNAI1;CREB3L4;GRIA1;PTGER2;LHB;HTR1B;GIP;DRD1;GLP1R;ADCYAP1;MAP2K2;GABBR2;ATP1A1;HTR1A;PIK3CB;PDE3B;BRAF;ADRB2;PDE3A;MAP2K1;HTR6;ATP1B3;CNGB3;NFKBIA,97
cGMP-PKG signaling pathway,0.24152990521766426,0.9999978724542887,47/71,RAF1;AKT3;ATP1B3;ITPR3;NFATC4;CACNA1F;CREB3L1;RGS2;ADRB1;ATP1A2;GATA4;NPPA;ADRB3;PDE2A;CALML6;BDKRB2;CALML4;PIK3CG;PPP3CC;CREB3;ATP1A3;INS;KCNMB4;ADCY4;TRPC6;PPIF;ADRA2C;BAD;IRS1;ATP1B2;NPPC;ATP2A1;ADRA2B;GNAI3;GNAI1;CREB3L4;MYLK2;ADRA1A;MAP2K2;NPPB;ATP1A1;PDE3B;KCNMB3;ADRB2;MAP2K1;ADRA1D;SLC25A31,0.8278607337315574,0.9999999908549448,45/71,OPRD1;RAF1;AKT3;ITPR3;NFATC4;RGS2;GNAQ;ADRB1;ATP1A2;GATA4;NPPA;PDE2A;CALML6;BDKRB2;PIK3CG;MEF2B;PPP3CC;ATP1A3;INS;KCNMB4;IRS4;ADCY4;TRPC6;PPIF;ADRA2C;BAD;IRS1;ATP1B2;NPPC;ATP2A1;ADRA2B;GNAI3;GNAI1;CREB3L4;MYLK2;GUCY1A2;MAP2K2;NPPB;ATP1A1;PDE3B;KCNMB3;ADRB2;PDE3A;MAP2K1;ATP1B3,71
AGE-RAGE signaling pathway in diabetic complications,0.9546734071516392,0.9999978724542887,16/33,F3;AKT3;THBD;EDN1;COL4A2;COL4A4;MAPK11;COL4A5;CCL2;JAK2;EGR1;SELE;PLCD4;ICAM1;PLCG2;AGT,0.494532324871628,0.989064649743256,23/33,AKT3;CCL2;COL4A3;SELE;PIK3CA;THBD;EDN1;COL4A4;JAK2;EGR1;PLCD4;ICAM1;PLCG2;AGT;NRAS;F3;IL1B;COL4A2;PIK3CB;NOX1;MAPK11;PLCD3;TGFB1,33
mTOR signaling pathway,0.31236156636985046,0.9999978724542887,43/66,EIF4E2;RAF1;AKT3;LRP5;FZD8;RPS6KB2;TBC1D7;EIF4EBP1;LPIN3;RNF152;TSC1;MAP2K1;ATP6V1E1;CAB39;RRAGD;FNIP1;FZD10;FZD9;INS;TELO2;ATP6V1B1;WNT5A;ATP6V1D;IRS1;WNT5B;LPIN1;ATP6V1G2;SGK1;FZD3;ATP6V1B2;DEPDC5;ULK2;PRKAA1;PRKCG;MAP2K2;TNFRSF1A;ATP6V1G3;WDR24;FZD2;BRAF;RPS6KA2;RPS6KA6;RRAGA,0.06293364759127654,0.4324671167810798,51/66,EIF4E2;RAF1;AKT3;WNT8B;LRP5;FZD8;RPS6KB2;TBC1D7;EIF4EBP1;LPIN3;RNF152;TSC1;MAP2K1;ATP6V1E1;WNT3A;PIK3CA;CAB39;ATP6V1G1;FZD10;FZD9;INS;TELO2;ATP6V1B1;WNT9A;WNT5A;NRAS;ATP6V1D;IRS1;WNT5B;LPIN1;WNT10B;ATP6V1G2;SGK1;ATP6V1B2;ULK2;DDIT4;PRKAA1;WNT2B;PRKCG;MAP2K2;TNFRSF1A;WNT8A;ATP6V1G3;ATP6V1F;FZD2;PIK3CB;WDR24;BRAF;RPS6KA2;RPS6KA6;WNT7A,66
p53 signaling pathway,0.1543519918967215,0.9999978724542887,17/23,RPRM;PERP;GADD45A;CCNE2;CCNB2;ATR;SESN3;CHEK1;GADD45G;CCNG1;RRM2B;TP53I3;CCNE1;COP1;PPM1D;DDB2;EI24,0.3551207288419453,0.9046042263052287,17/23,RPRM;PERP;GADD45A;ZMAT3;CCNB2;ATR;RRM2B;CHEK1;GADD45G;CCNG1;SFN;TP53I3;CCNE1;COP1;PPM1D;DDB2;EI24,23
ABC transporters,0.5532818690596517,0.9999978724542887,18/29,ABCA7;ABCB1;ABCC10;ABCC3;ABCB11;ABCA2;ABCD1;ABCA8;ABCA3;ABCC11;ABCA6;ABCA4;ABCG4;ABCC12;ABCA10;TAP1;TAP2;ABCB7,0.12959699452533255,0.6202141880855201,23/29,ABCB1;ABCA4;ABCA10;TAP1;ABCG4;ABCB7;ABCC10;ABCC6;ABCA8;ABCB8;ABCA7;ABCB11;ABCD1;ABCA13;ABCA6;DEFB1;ABCG5;TAP2;ABCC3;ABCA2;ABCA3;ABCB5;ABCC11,29
