set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
Coronavirus disease,0.9800591590819435,44/86,IKBKE;IL12A;CCL2;RPL36;TLR8;RPL36AL;RPS3;STAT2;IRF3;RPS20;NLRP3;TLR3;C3AR1;RPS21;PLCG2;IRF9;MAPK11;UBA52;RPL10L;RPS9;RPL7;RPS27L;F13A1;FCGR2A;TLR2;PRKCG;RPL22L1;FOS;RPS23;RPL35A;RPS12;C9;RPS16;IFNA8;C1R;SYK;MMP1;RPS18;NFKBIA;IFIH1;RPL8;IFNA10;TNFRSF1A;C4B,0.8618361063412863,63/86,FGB;IFNA5;IKBKE;IL12A;RPS4Y1;C1QA;CCL2;TLR8;RPL36AL;STAT2;IRF3;TMPRSS2;RPS20;MAS1;NLRP3;TLR3;C3AR1;RPS4Y2;EIF2AK2;SELP;IFNA6;RPS21;PLCG2;IRF9;MAPK11;RPL11;UBA52;RPL10L;IFNA14;RPL26;CFB;RPS9;IFNA13;IKBKG;IFNA4;MMP3;IFNA21;TLR2;RPL22L1;CFD;IL1B;RPS23;FOS;RPS12;ISG15;RPL35A;C9;RPS16;IFNA8;IFNA2;C1R;SYK;MMP1;PIK3CA;CXCL10;IFNB1;F13B;IFIH1;RPL8;C8B;IFNA10;TNFRSF1A;C4B,86
Natural killer cell mediated cytotoxicity,0.9810693904190069,24/50,IFNGR1;HCST;KIR2DS1;RAF1;LCP2;NCR2;KIR3DL3;KLRC2;PLCG2;ARAF;SHC3;MAP2K2;IFNGR2;ICAM1;MICA;BRAF;PRKCG;IFNA8;TYROBP;PPP3CC;SYK;NCR3;MAP2K1;IFNA10,0.17887781408494355,42/50,TNFRSF10A;IFNA5;IFNGR1;HCST;RAET1E;KIR2DS1;LCP2;RAF1;SOS1;ULBP1;KIR2DS2;NCR2;KIR3DL1;KIR3DL3;KLRC2;IFNA6;PLCG2;ARAF;SHC3;MAP2K2;MICA;IFNA14;ICAM1;KIR2DL2;IFNGR2;IFNA13;BRAF;IFNA4;RAC3;IFNA21;IFNA2;IFNA8;TYROBP;PPP3CC;SYK;PIK3CA;NCR3;IFNB1;KIR2DL5A;MAP2K1;IFNA10;KIR3DL2,50
Pancreatic secretion,0.982165961704857,25/52,ATP2A1;ATP1A3;CPB1;PLA2G10;PLA2G2A;BST1;CLCA1;PLA2G12A;ATP1B2;ATP1A2;CCKAR;ITPR3;PLA2G1B;PRKCG;CLCA2;AMY1C;SLC4A2;CA2;CPA1;RAB27B;RYR2;SLC9A1;ATP1A1;ATP1B3;ADCY4,0.8285962588244419,38/52,TPCN2;ATP1B4;RAB3D;CTRB2;ATP1A3;CPB1;PNLIPRP1;PLA2G10;CD38;PLA2G2A;BST1;CLCA1;CLCA4;PLA2G12A;ATP1B2;CFTR;CPA3;ATP1A2;CCKAR;CTRB1;CLCA2;AMY1C;SCT;SLC4A2;CA2;ITPR2;CPA1;PLA2G5;RAB27B;RYR2;CPA2;SLC9A1;ATP1A1;CCK;ATP1B3;PLA2G12B;ADCY4;PLCB3,52
Glutamatergic synapse,0.9855922982170633,22/47,GRM6;GNG3;GNAI3;KCNJ3;GNAI1;PLA2G4A;GNG8;PLD2;GNG12;GNG5;ITPR3;SLC17A7;PRKCG;GRIA1;SHANK3;GRM4;PPP3CC;HOMER1;GRIN3A;SLC1A6;ADCY4;SLC1A7,0.9541720578340687,32/47,SHANK1;GRM6;GNB2;GNG3;GRIK4;KCNJ3;GNAI1;CACNA1A;PLA2G4A;GNG8;PLD2;GNG12;GNG5;SLC17A7;ADCY4;GNAI2;GRIN2D;GRM4;SLC17A6;ITPR2;SHANK3;GNB3;PRKACG;PPP3CC;GRIN3B;GRIN3A;GRIN2B;SLC1A6;GRM3;DLGAP1;SLC1A7;PLCB3,47
Graft-versus-host disease,0.9858855160124715,6/16,KIR3DL3;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DMB;HLA-DOB,0.7202750241088727,12/16,CD28;KIR3DL1;KIR3DL3;HLA-DRB1;KIR2DL5A;IL1A;HLA-DRB3;HLA-DRB4;HLA-DMB;IL1B;KIR2DL2;KIR3DL2,16
Renin-angiotensin system,0.9858855160124715,6/16,THOP1;NLN;ATP6AP2;AGT;MRGPRD;PREP,0.9857993501175932,9/16,CTSG;ATP6AP2;ANPEP;KLK2;MRGPRD;MAS1;CMA1;CPA3;PREP,16
PI3K-Akt signaling pathway,0.9888330742229303,79/150,GYS1;COL6A2;SGK3;ITGA8;NTF4;CCNE1;ITGB6;LAMB4;GNG5;ITGB7;CSF1R;FGFR2;FGF22;TCL1B;CSH2;IFNA10;EIF4E2;COL2A1;IRS1;JAK2;COL9A3;CDC37;IL7;GNG8;FGF3;LAMB2;PPP2R5B;LAMA2;PPP2R2A;SYK;FGF17;PPP2R3B;IL2RG;PIK3CG;FGF10;TSC1;RPS6KB2;INS;ITGA4;LAMB1;TNR;CREB3;CREB3L4;GNG12;COL6A3;YWHAH;FGF6;CCNE2;TLR2;PPP2R5E;PPP2R2B;PKN3;IFNA8;IL7R;COL4A2;AKT3;PRKAA1;GNG3;NGFR;RAF1;COL9A2;TCL1A;ITGB5;BAD;MAP2K2;TEK;LAMA3;COL4A4;IL2RB;COL4A5;LAMC3;EPHA2;EIF4EBP1;ITGA6;SGK1;ITGA11;MAP2K1;CREB3L1;ITGA7,0.6477294674479199,115/150,LPAR2;IFNA5;GYS1;COL6A2;SGK3;RELN;PGF;ITGA8;NTF4;EFNA2;COL1A1;CCNE1;NGF;IFNA6;COL4A3;ITGB6;LAMA5;LAMB4;GNG5;ITGA10;IFNA4;CSF1R;FGFR2;FGF22;G6PC3;FGF20;IFNB1;THBS2;EFNA3;CSH2;IFNA10;EIF4E2;TNN;ANGPT4;FGF16;COL2A1;CHRM1;FGF8;IRS1;JAK2;COL9A3;IL7;GNG8;EPO;G6PC2;FGF3;LAMB2;PPP2R5B;IBSP;LAMA2;CHAD;PPP2R2A;SYK;PIK3CA;FGF17;PPP2R3B;EGF;GNB2;PIK3CG;F2R;CSF3R;FGF10;TSC1;RPS6KB2;INS;LAMB1;TNR;CREB3;CREB3L4;GNG12;COL6A3;YWHAH;IFNA13;CCNE2;IKBKG;ITGA5;IFNA21;TLR2;LAMC2;PPP2R2B;LAMC1;PKN3;IFNA8;IL7R;PRLR;COL4A2;AKT3;FLT3LG;THBS3;GNG3;NGFR;RAF1;ITGA1;SOS1;ITGB5;MAP2K2;LAMB3;IFNA14;TEK;LAMA3;COL4A4;IL2RB;PPP2R2D;COL4A5;LAMC3;EPHA2;EIF4EBP1;IFNA2;IL3;ITGA6;SGK1;ITGA11;MAP2K1;ITGA7;GNB3,150
Fat digestion and absorption,0.9912048233701927,10/25,APOA1;PLA2G2A;AGPAT1;MOGAT2;MTTP;PLA2G12A;PLA2G1B;DGAT1;LIPF;PLA2G10,0.820446965385635,18/25,MOGAT3;APOA1;AGPAT1;PLA2G2A;MOGAT2;PLA2G5;PLA2G12A;FABP1;APOB;SLC27A4;FABP2;CLPS;ABCG8;AGPAT2;PLA2G12B;PNLIPRP1;LIPF;PLA2G10,25
RIG-I-like receptor signaling pathway,0.9915826746698143,14/33,TRAF2;IFNA8;IKBKE;IL12A;RNF125;RIPK1;DHX58;NFKBIA;IFIH1;MAPK11;PIN1;IRF3;TANK;IFNA10,0.8121803924027702,24/33,IFNA5;IKBKE;IL12A;IRF3;RNF125;IFNA6;MAPK11;PIN1;IFNA14;TRAF2;IFNA13;IKBKG;IFNA4;IFNA21;TANK;ISG15;IFNA2;IFNA8;CXCL10;IFIH1;IFNB1;IFNW1;IFNA10;TRADD,33
Primary bile acid biosynthesis,0.9932440254314963,5/15,CYP46A1;SCP2;ACOX2;CH25H;SLC27A5,0.9671263885499266,9/15,HSD17B4;CYP46A1;AKR1C4;CYP7A1;SCP2;ACOX2;SLC27A5;CYP27A1;BAAT,15
Calcium signaling pathway,0.9938147701442602,53/106,P2RX3;CASQ1;STIM2;ADRA1D;ASPH;ATP2A1;ADORA2B;STIM1;PTGER1;FGF10;CAMK2D;PLCD4;ADRB2;CALML6;ADRB3;CACNA1F;PLCG2;PPIF;FGF3;BDKRB2;FGF6;CASQ2;CCKAR;CAMK1D;HTR6;CAMK4;ITPR3;HTR7;MYLK2;ADRA1A;PRKCG;FGFR2;MCOLN2;MST1R;FGF22;CCKBR;RYR3;SPHK2;MCOLN3;PPP3CC;PHKG1;HTR2A;RYR2;HRC;CALML4;ITPKB;FGF17;SLC25A31;PHKA2;ADRB1;MST1;ADCY4;CACNA1G,0.6625984627185268,81/106,TPCN2;PLCZ1;TACR2;ADRB2;CALML6;NGF;PLCG2;CCKAR;CAMK1D;TACR3;GRIN2D;FGFR2;FGF22;FGF20;HTR2A;RYR2;CACNA1G;STIM2;FGF16;MCOLN1;CHRM1;FGF8;STIM1;CD38;CAMK2D;PLCD4;PPIF;FGF3;CASQ2;CAMK4;HTR7;MYLK2;CACNA1B;CCKBR;ITPR2;PRKACG;P2RX1;HRC;CALML4;FGF17;ADRB1;EGF;CASQ1;ADRA1D;ASPH;F2R;FGF10;CACNA1A;HTR2C;CACNA1F;GNA15;AVPR1A;HTR6;ITPKA;MCOLN2;CHRM5;RYR3;SPHK2;CAMK1;SLC25A31;DRD1;CYSLTR2;CALML3;GNA14;AVPR1B;BDKRB2;SLC8A2;ADRA1A;MST1R;TNNC1;P2RX4;MCOLN3;HTR2B;PPP3CC;PHKG1;HRH2;MST1;PDE1B;PLCD3;ADCY4;PLCB3,106
Measles,0.9939696639103726,23/51,IKBKE;IL12A;EIF3H;STAT2;IRF3;BAD;CCNE1;HSPA6;IRF9;CD3G;HSPA1L;CCNE2;RAB9A;IL2RB;TLR2;FOS;TLR9;IFNA8;NFKBIA;IFIH1;AKT3;IFNA10;IL2RG,0.9511849637828013,35/51,IFNA5;IKBKE;IL12A;EIF3H;STAT2;IRF3;RAB9B;CCNE1;EIF2AK2;HSPA6;IFNA6;FCGR2B;IRF9;IFNA14;IFNA13;CD28;CCNE2;IKBKG;IFNA4;RAB9A;IFNA21;IL2RB;TLR2;IL1A;BAK1;IL1B;FOS;IFNA2;IFNA8;PIK3CA;IFNB1;IFIH1;AKT3;IFNA10;TRADD,51
Hippo signaling pathway,0.995018439008653,27/59,PARD3;DCHS1;DLG1;AFP;AMH;FZD3;SNAI2;BMP8B;LIMD1;CRB2;YWHAH;TEAD4;FZD9;GDF5;FZD10;FZD8;PPP2R2B;BMPR1B;WNT5B;RASSF2;RASSF6;PPP2R2A;BMP2;TCF7L1;FZD2;WNT5A;BIRC2,0.8464871738874226,43/59,WNT7A;PARD3;DCHS1;STK3;CTNNA3;DLG1;WNT3A;AMH;LLGL2;SNAI2;FRMD1;BMP5;WNT8B;AMOT;CRB2;WNT16;YWHAH;TEAD2;TEAD4;FZD9;WNT2B;LATS1;GDF5;FZD10;PPP2R2D;BMP6;FZD8;PPP2R2B;SMAD4;BMPR1B;WNT5B;RASSF2;RASSF6;WNT9B;PPP2R2A;BMP2;NKD1;LLGL1;TCF7L1;BMP8B;WNT5A;BIRC2;SERPINE1,59
Hepatitis C,0.9954948330491502,29/63,IKBKE;STAT2;RAF1;IRF3;CLDN10;TLR3;BAD;RIPK1;RNASEL;E2F3;ARAF;IRF9;MAP2K2;TRAF2;YWHAH;E2F1;BRAF;CLDN2;CLDN23;PPP2R2B;IFNA8;PPP2R2A;CLDN7;NFKBIA;MAP2K1;AKT3;IFNA10;TNFRSF1A;CLDN15,0.7672884759168916,47/63,CLDN18;IFNA5;IKBKE;CLDN19;STAT2;RAF1;IRF3;SOS1;TLR3;TRADD;EIF2AK2;RNASEL;EGF;IFNA6;CLDN8;E2F3;ARAF;IRF9;MAP2K2;IFNA14;TRAF2;YWHAH;IFNA13;IKBKG;E2F1;BRAF;IFNA4;CLDN2;IFNA21;CLDN23;PPP2R2D;BAK1;PPP2R2B;PSME3;IFNA2;IFNA8;PPP2R2A;PIK3CA;CXCL10;CLDN4;IFNB1;MAP2K1;CLDN17;AKT3;IFNA10;TNFRSF1A;CLDN15,63
Signaling pathways regulating pluripotency of stem cells,0.996383350300364,25/56,PCGF6;DLX5;NANOG;RAF1;JAK2;FZD3;KLF4;MAPK11;MAP2K2;PCGF2;FZD9;HESX1;SMARCAD1;FZD10;LEFTY1;FZD8;BMPR1B;FGFR2;WNT5B;JARID2;SKIL;MAP2K1;AKT3;FZD2;WNT5A,0.6281326173736775,43/56,DUSP9;WNT7A;DLX5;LEFTY2;PCGF6;NANOG;INHBA;NEUROG1;RAF1;JAK2;ESX1;INHBE;ISL1;WNT3A;HOXB1;WNT8B;KLF4;MAPK11;MAP2K2;PCGF2;WNT16;ONECUT1;FZD9;WNT2B;ACVR1C;HESX1;SMARCAD1;FZD10;LEFTY1;FZD8;SMAD4;BMPR1B;FGFR2;WNT5B;JARID2;WNT9B;PIK3CA;HOXD1;SKIL;MAP2K1;AKT3;WNT5A;NODAL,56
Serotonergic synapse,0.9985354785768169,26/60,GNG3;GNAI3;RAF1;HTR1A;KCNJ3;GNAI1;CACNA1F;PLA2G4A;GNG8;SLC18A1;ARAF;ALOX5;HTR1B;GNG12;ALOX15B;GNG5;SLC18A2;HTR6;BRAF;ITPR3;HTR7;CYP2J2;PRKCG;KCNJ6;HTR2A;MAP2K1,0.8282192937626095,44/60,GNB2;HTR1D;GABRB2;GNG3;MAOA;RAF1;HTR1A;HTR1F;KCNJ3;HTR3D;ALOX15;GNAI1;CACNA1A;HTR2C;SLC6A4;CACNA1F;HTR3B;PLA2G4A;GNG8;SLC18A1;ARAF;KCNJ9;HTR1B;CYP2C18;ALOX15B;GNG12;GNG5;SLC18A2;HTR6;BRAF;HTR7;CYP2J2;CYP2C8;CACNA1B;GNAI2;ITPR2;HTR2B;PRKACG;KCNJ6;HTR2A;CYP2C9;MAP2K1;GNB3;PLCB3,60
Hedgehog signaling pathway,0.9986397736229372,8/24,GLI3;SMURF2;KIF7;SCUBE2;SMO;MEGF8;DHH;GLI1,0.8500257513314633,17/24,EVC2;GAS1;PRKACG;LRP2;HHIP;KIF7;SCUBE2;CSNK1A1L;MEGF8;SMO;GLI3;GLI1;PTCH2;HHATL;DISP1;IQCE;EVC,24
JAK-STAT signaling pathway,0.9986905235438988,29/66,IL20RB;IL12A;IFNGR1;IL9;STAT2;RAF1;JAK2;IL7;IRF9;IFNGR2;IL20;PIAS2;IL2RG;IL10RB;IL21R;IL2RB;IL22;STAT6;IL23R;IFNA8;IL7R;IL17D;IFNA10;PIAS4;AKT3;LEPR;CSH2;LEP;STAM,0.6987352236670978,50/66,IL20RB;IFNA5;IL12A;IL12RB2;IFNGR1;IL9;STAT2;CSF3R;RAF1;JAK2;SOS1;IL21;IL13;IL7;IFNA6;EPO;IRF9;IL11;IFNA14;IFNGR2;IL20;AOX1;IFNA13;PIAS2;IL10RB;STAM;IFNA4;IL20RA;IL21R;IFNA21;IL2RB;IL22;IL23R;IL3;IFNA2;IFNA8;IL7R;IL17D;IFNA10;PIK3CA;PRLR;PIAS4;IFNB1;AKT3;LEPR;IFNW1;CSH2;LEP;EGF;IL23A,66
Cytokine-cytokine receptor interaction,0.9987386053187663,79/158,TNFRSF13B;CCR9;TNFRSF10C;IL10RB;CSF1R;IL21R;TNFRSF14;IL17A;BMPR1B;TNFRSF19;PF4;IL17D;CCL7;TNFSF18;CD27;CSH2;IFNA10;CCL1;IL33;CCL22;CCL16;CCR7;CCL2;IL9;IL7;TNFSF13B;IL20;CCL20;TNFSF14;GDF9;TNFRSF9;AMHR2;PPBP;CCL4;IL2RG;IL12A;CX3CR1;IFNGR1;CD40LG;IL17B;CCR4;TNFSF4;TNFRSF1B;IL17C;CCL17;CD70;IL22;GDF5;TNFSF12;IL23R;IFNA8;IL7R;LEPR;BMP8B;TNFRSF1A;LEP;EDA2R;IL20RB;GDF3;IL18RAP;GDF1;NGFR;IL17RB;CXCL14;IL27;AMH;CCR10;CCL19;IFNGR2;IL18;PF4V1;BMP15;IL31;CCL15;IL2RB;CCL5;TNFRSF4;CXCR3;BMP2,0.22608903548220205,127/158,IFNA5;IL12RB2;IL17F;TNFRSF13B;XCL2;CCL18;CCR9;INHBE;NGF;IFNA6;GDF15;CCL28;TNFRSF10C;CD4;IL10RB;IFNA4;CSF1R;IL21R;TNFRSF14;CCL27;BMPR1B;TNFRSF19;PF4;IL17D;CCL7;TNFSF18;IFNB1;IFNA10;CSH2;TNFRSF10A;TNFRSF12A;CCL22;CCL16;CCR7;CCL2;INHBA;IL9;IL13;IL7;BMP5;CLCF1;EPO;TNFSF13B;IL20;CCL20;TNFSF14;CXCL9;LTBR;IL1A;TNFSF8;BMP6;GDF9;TNFRSF9;AMHR2;PPBP;CCL4;BMP10;XCL1;NODAL;CCL25;IL26;IL12A;TNFRSF13C;CX3CR1;GDF2;IFNGR1;CXCL1;GDF11;CD40LG;CSF3R;IL1RL2;IL21;IL17B;CCR4;IL11;TNFSF4;TNFRSF1B;IL17C;CXCL6;IFNA13;CCL17;IL20RA;CD70;IFNA21;IL22;GDF5;IL1B;IL23R;IFNA8;IL7R;PRLR;TNFRSF17;LEPR;BMP8B;LEP;TNFRSF1A;EDA2R;IL20RB;GDF3;IL18RAP;GDF1;NGFR;IL17RB;CCL11;CXCL14;AMH;IL1RL1;CCR10;CCL19;IFNGR2;IFNA14;IL18;PF4V1;BMP15;ACVR1C;IL31;LTA;CCL15;IL2RB;CCL5;TNFRSF4;IFNA2;IL3;BMP2;CXCL10;IFNW1;IL23A,158
Amoebiasis,0.9996069563865084,19/49,RAB5B;IL12A;CD1C;LAMB1;LAMB4;LAMB2;LAMA3;COL4A4;ARG2;TLR2;PRKCG;LAMA2;COL4A5;LAMC3;C9;CD1B;SERPINB4;COL4A2;ITGAM,0.8836243156885447,35/49,RAB5B;SERPINB10;IL12A;CXCL1;GNA14;COL1A1;CD1C;LAMB1;COL4A3;LAMA5;LAMB3;PRDX1;LAMB4;GNA15;LAMB2;LAMA3;COL4A4;ARG2;TLR2;LAMA2;LAMC2;COL4A5;IL1B;LAMC3;C9;CD1B;LAMC1;CTSG;PRKACG;PIK3CA;COL4A2;ITGAM;C8B;ARG1;PLCB3,49
Taste transduction,0.9999208114476014,19/52,P2RX3;TAS2R3;GABBR2;TAS2R41;GABRA3;HTR1A;GABRA6;TAS2R7;HTR1B;TAS2R39;ITPR3;TAS2R14;GABRA5;TAS2R13;TRPM5;GRM4;TAS2R40;TAS2R16;ADCY4,0.7355587163578577,39/52,TAS2R5;TAS2R3;GABBR2;HTR1D;PKD2L1;TAS2R41;GABRA3;P2RY4;TAS2R8;HTR1A;GABRA6;TAS2R45;HTR1F;TAS2R43;HTR3D;TAS2R7;CACNA1A;HTR3B;TAS2R10;TAS2R39;HTR1B;TAS2R9;TAS2R14;GABRA5;TAS1R2;GRM4;TAS2R13;TAS2R40;TAS2R42;GNB3;PRKACG;HCN4;TAS2R16;TAS2R50;PDE1B;ADCY4;TAS2R38;TAS2R1;PLCB3,52
Neuroactive ligand-receptor interaction,0.9999346422827735,103/211,GABRP;PRLHR;MC4R;ADRB2;TAC3;MTNR1B;AGT;ADRB3;HCRTR1;PTGDR;GHRL;CHRNA4;CRHR2;NMU;GAL;INSL5;CCKAR;GLRB;CHRNA9;HTR2A;CALCB;CHRNA1;CSH2;CALCRL;TAAR8;P2RX3;GABRR1;PARD3;GNRH1;GHRH;CHRNA3;HTR1A;MC2R;TAAR9;LTB4R;ADM;TRH;EDN1;CHRNA5;RLN2;PENK;HTR7;P2RY2;MTNR1A;PTGER2;GABRA5;TAAR5;GRM4;CCKBR;GLRA2;ADCYAP1;GHSR;ADRB1;UCN;HCRTR2;GRM6;ADRA1D;P2RY8;EDN2;GABBR2;PTH;NMUR1;GABRA3;GABRA6;FPR1;PPY;F2RL3;P2RY13;AVP;GPR83;MCHR1;GIP;GNRH2;HTR6;CHRNE;ADCYAP1R1;GRIN3A;LEPR;LEP;ADORA2B;PTGER1;GCGR;FSHB;MCHR2;C3AR1;OPRL1;HTR1B;BDKRB2;SLURP1;PRLH;ADRA2C;ADRA2B;ADRA1A;GRIA1;CHRNB4;PYY;P2RY10;IAPP;S1PR1;GHRHR;HCRT;CHRNB3;GABRG3,0.6454355276368511,162/211,LPAR2;TACR2;GABRP;CHRNB2;GRIK4;PRLHR;MAS1;MC4R;HTR1F;UCN3;ADRB2;TAC3;MTNR1B;HCRTR1;PTGDR;GHRL;NMU;PMCH;GAL;INSL5;CCKAR;RLN1;MLNR;NMB;GLRB;TACR3;CHRNA9;GLRA1;GRIN2D;SSTR5;HTR2A;CALCB;GRIN3B;CHRNA1;CSH2;CALCRL;TAAR8;NPBWR2;GABRR1;PARD3;EDN3;CHRM1;GNRH1;CHRNA3;HRH4;NPBWR1;HTR1A;CHRNA2;TAAR6;MC2R;SSTR3;TAAR9;LTB4R;ADM;TRH;EDN1;CHRNA5;CHRNA6;RLN2;PENK;HTR7;P2RY2;MTNR1A;GABRA5;TAAR5;VIPR1;NMBR;GRM4;CCKBR;GLRA2;ADCYAP1;CTSG;CRH;P2RX1;GHSR;ADRB1;GRM3;TSHB;HCRTR2;GPR156;GRM6;P2RY11;ADRA1D;EDN2;GABBR2;GABRR2;GABRB2;PTH;F2R;NMUR1;GABRA3;P2RY4;CHRNA10;GABRA6;FPR1;PPY;HTR2C;NPB;F2RL3;P2RY13;AVP;RXFP4;MCHR1;GNRH2;SST;AVPR1A;HTR6;CHRND;SCT;CHRM5;ADCYAP1R1;RXFP2;TAAR1;PRLR;SSTR4;GALR2;GRIN3A;GRIN2B;OPRD1;CCK;CALCA;GCG;LEPR;GRP;F2RL1;LEP;CHRNG;TAAR2;HTR1D;DRD1;CYSLTR2;GCGR;FSHB;GRID2;MCHR2;AVPR1B;C3AR1;RXFP3;UTS2R;KISS1R;HTR1B;POMC;BDKRB2;PRLH;GPR50;GLP2R;ADRA2C;ADRA1A;TAC4;CHRNB4;P2RX4;BRS3;HTR2B;IAPP;S1PR1;HRH2;GHRHR;HCRT;RXFP1;CHRNB3;RLN3;GABRG3,211
Olfactory transduction,0.9999978724542887,52/125,OR2T8;OR51D1;OR52B2;OR51B5;OR10A4;OR1S2;OR52K2;OR7G3;OR10C1;OR51A7;OR2A14;OR51B4;CAMK2D;CALML6;OR4D2;OR7D2;OR10H4;OR4K1;OR7D4;OR10J3;OR5AK2;OR2H2;OR7A5;RGS2;OR5I1;OR4A15;OR10H3;OR5P3;OR1F1;OR5T2;OR12D3;OR4K17;OR7A17;OR1Q1;OR4X2;OR2A7;OR8D1;OR6N1;OR13C4;OR6K2;OR1D2;PDE2A;OR2C3;SLC24A4;CALML4;OR8G1;OR51G1;OR2C1;OR2M2;OR2V2;OR10T2;OR7E24,0.9915958919026692,86/125,OR2W3;OR52A1;OR10R2;OR51D1;OR51B5;OR1S2;OR4C15;OR10C1;OR51A7;OR5V1;OR2W1;OR2A25;CALML6;OR4C3;OR2S2;OR56B1;OR2B2;OR10J3;OR5AK2;OR1L4;OR2L13;OR10P1;OR12D2;OR6N1;OR3A2;OR10A5;OR8B8;OR13D1;OR8D2;GUCY2D;OR2B6;CAMK2D;OR4D2;PRKG2;OR11G2;OR4F4;OR10H3;OR5P3;OR5T2;OR2J2;OR8D1;OR10J1;PRKACG;PDE2A;OR2C3;CALML4;OR51G1;OR7E24;OR1E1;OR10A4;OR10A2;OR6Y1;OR7D2;OR5I1;OR5F1;OR7A17;OR13C4;OR10G8;OR1D2;OR4S1;OR2V2;OR2M2;OR6M1;OR1N2;OR10H2;OR7G3;CALML3;OR8U1;OR8H1;OR51B4;OR10J5;OR5AP2;OR7A10;OR10H4;OR7D4;OR2H2;OR4A15;SLC8A2;OR4K17;OR8J1;OR6K2;OR1A1;OR2C1;PDE1B;OR51E1;OR4K1,125
