set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
"mRNA splicing, via spliceosome (GO:0000398)",0.001460532494996805,78/103,SYMPK;RNF113A;RBM14;DHX38;GPATCH1;GTF2F1;SART1;DHX15;SNRPD3;CPSF3;SNRPG;RBM4;DDX23;CSTF1;GEMIN6;POLR2J;DHX16;NOVA2;RAVER2;POLR2E;LSM2;DDX20;POLR2C;PQBP1;RBM4B;NOVA1;CTNNBL1;RBM15;CD2BP2;SRPK1;DHX8;PRPF4;PHF5A;PRPF6;LSM6;DDX1;ISY1;ZRSR2;POLR2G;SF3B1;LSM7;PRPF40A;USP39;PNN;PRPF3;AQR;POLR2H;SNW1;SNRPE;BUD31;MAGOH;ZCRB1;POLR2B;GPKOW;GEMIN5;FUS;POLR2I;POLR2F;DBR1;EFTUD2;PPIH;SMNDC1;SF3B2;COIL;TGS1;SF3B4;CSTF2;ELAVL2;DHX35;CPSF1;SFPQ;EIF4A3;CDC5L;SF3B5;RALY;RBM41;CLNS1A;SNRPB2,0.0010757509753826545,82/103,SYMPK;RNPC3;RNF113A;RBM14;WBP11;DHX38;GTF2F1;SART1;DHX15;SNRPD3;CPSF3;SNRPG;RBM4;DDX23;CSTF1;GEMIN6;POLR2J;DHX16;RAVER2;POLR2E;LSM2;DDX20;POLR2C;TRA2A;PQBP1;RBM4B;NOVA1;CTNNBL1;RBM15;CD2BP2;SRPK1;DHX8;PRPF4;PHF5A;PRPF6;LSM6;DDX1;CCAR1;ISY1;POLR2G;SF3B1;LSM7;PRPF40A;USP39;PNN;PRPF3;AQR;POLR2H;SNW1;SNRPE;BUD31;DCPS;MAGOH;ZCRB1;POLR2B;GPKOW;GEMIN5;FUS;POLR2I;POLR2F;DBR1;EFTUD2;PPIH;SMNDC1;SF3B2;COIL;TGS1;SF3B4;CSTF2;SF3A2;ELAVL2;BCAS2;YTHDC1;DHX35;SFPQ;EIF4A3;CDC5L;SF3B5;RALY;RBM41;CLNS1A;SNRPB2,103
regulation of gene silencing by miRNA (GO:0060964),0.0016804510823608453,24/27,POLR2G;POLR2I;POLR2F;POLR2E;NUP214;POLR2C;NUP133;NUP85;NUP205;ZFP36;NUP98;LIMD1;POLR2H;NUP107;NUP37;NUP62;NUP54;RAE1;NUP35;POLR2J;IPO8;POLR2B;EIF4G1;AAAS,0.0055726787170227885,24/27,POLR2G;POLR2I;POLR2F;POLR2E;NUP214;POLR2C;NUP133;NUP85;NUP205;ZFP36;NUP98;LIMD1;POLR2H;NUP107;NUP37;NUP62;NUP54;TGFB1;RAE1;NUP35;POLR2J;POLR2B;EIF4G1;AAAS,27
regulation of generation of precursor metabolites and energy (GO:0043467),0.0023172517872547477,20/22,KHK;NUP214;PRKAG1;NUP133;GCGR;SLC2A6;NUP85;NUP205;NUP98;NUP107;GCKR;NUP37;NUP62;ZBTB7A;NUP54;RAE1;NUP35;PNPT1;GCK;AAAS,0.07584497309651321,18/22,PGAM1;AAAS;NUP85;NUP37;NUP205;NUP35;NUP62;PNPT1;NUP54;NUP214;NUP98;PRKAG1;RAE1;NUP133;GCGR;NUP107;GCKR;SLC2A6,22
import into nucleus (GO:0051170),0.0031860747626461035,28/33,IPO4;BACH2;NUTF2;NUP214;NUP62CL;DDX20;NXT1;NUP133;RANBP17;NUP85;E2F3;EIF4ENIF1;SNRPD3;NUP107;GCKR;SNRPE;NUP62;PRICKLE1;SNRPG;GEMIN5;PHB2;GEMIN6;IPO11;IPO8;HEATR3;SYK;IPO13;NXT2,0.030675720692736205,27/33,IPO4;BACH2;NUTF2;NUP214;NUP62CL;DDX20;NXT1;NUP133;RANBP17;RANBP6;NUP85;E2F3;EIF4ENIF1;SNRPD3;NUP107;GCKR;SNRPE;NUP62;PRICKLE1;SNRPG;GEMIN5;PHB2;GEMIN6;IPO11;SYK;IPO13;NXT2,33
regulation of signal transduction by p53 class mediator (GO:1901796),0.003355918616136205,50/64,TAF12;PRDM1;ING2;PRKAA1;BARD1;BRD7;CHD5;TPX2;DAXX;PRKAG1;RPS20;BLM;WRN;MTA2;RMI1;RFC2;RRS1;TAF10;PPP1R13L;MAPK11;SSRP1;RAD1;BOP1;PIN1;BRIP1;TOPBP1;HIPK1;TAF1L;RPA1;CCNG1;POU4F2;MAP2K6;PRKAB1;PML;HUS1;RPA3;HDAC1;TAF7;TP53INP1;CDK5R1;TTC5;AURKB;ATR;SMYD2;SGK1;RFC5;CHEK1;PAK1IP1;CHD4;TAF4,0.036093020714485835,49/64,PRDM1;ING2;PRKAA1;BARD1;BRD7;CHD5;TPX2;DAXX;PRKAG1;RPS20;BLM;WRN;MTA2;RMI1;RFC2;RRS1;TAF10;PPP1R13L;MAPK11;RPL11;RAD1;BOP1;PIN1;SSRP1;BRIP1;TOPBP1;TAF1L;RPA1;CCNG1;POU4F2;MAP2K6;PRKAB1;PML;HUS1;RPA3;HDAC1;TAF7;TP53INP1;CDK5R1;TTC5;AURKB;ATR;SMYD2;SGK1;RFC5;CHEK1;PAK1IP1;CHD4;TAF4,64
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.003403855494796174,72/96,POLR2G;FUS;SF3B1;POLR2I;POLR2F;SNRPB2;RAVER2;POLR2E;LSM2;LSM7;DBR1;SYMPK;PRPF40A;POLR2C;RNF113A;RBM14;USP39;EFTUD2;DHX38;PQBP1;GPATCH1;GTF2F1;SART1;PPIH;RBM4B;SMNDC1;PNN;SF3B2;DHX15;NOVA1;PRPF3;AQR;POLR2H;CTNNBL1;SNRPD3;SNW1;RBM15;CD2BP2;SF3B4;CSTF2;ELAVL2;SNRPE;DHX35;BUD31;CPSF3;DHX8;SNRPG;RBM4;PRPF4;CPSF1;DDX23;PHF5A;PRPF6;CSTF1;SFPQ;GEMIN6;LSM6;MAGOH;ZCRB1;POLR2J;EIF4A3;POLR2B;CDC5L;DHX16;SF3B5;GPKOW;NOVA2;RALY;RBM41;ISY1;GEMIN5;ZRSR2,0.004433277361882069,75/96,POLR2G;POLR2I;SF3B1;POLR2F;SNRPB2;RAVER2;POLR2E;LSM2;LSM7;DBR1;SYMPK;PRPF40A;RNPC3;RNF113A;RBM14;POLR2C;USP39;TRA2A;EFTUD2;WBP11;DHX38;PQBP1;GTF2F1;SART1;PPIH;RBM4B;SMNDC1;PNN;SF3B2;DHX15;NOVA1;PRPF3;AQR;POLR2H;CTNNBL1;SNRPD3;SNW1;RBM15;CD2BP2;SF3B4;CSTF2;SF3A2;ELAVL2;BCAS2;SNRPE;YTHDC1;DHX35;BUD31;CPSF3;DHX8;SNRPG;RBM4;PRPF4;DDX23;PHF5A;PRPF6;CSTF1;SFPQ;GEMIN6;LSM6;MAGOH;ZCRB1;POLR2J;EIF4A3;POLR2B;CDC5L;DHX16;SF3B5;GPKOW;RALY;CCAR1;RBM41;ISY1;GEMIN5;FUS,96
ubiquitin-dependent protein catabolic process (GO:0006511),0.0034375855107186258,105/145,PELI1;SIAH2;PLAA;NTAN1;FBXO22;PTTG1;PSMB4;RC3H1;SMURF2;RNF148;FBXL14;RNF20;VPS37B;WDR91;UBE4A;KBTBD7;KLHL15;ANAPC2;RNF126;FEM1B;UBE2U;KIF14;PSMB10;WWP1;FBXO8;PSME4;FBXO45;RBCK1;VPS37C;UBQLN4;PSMB3;PCNP;BIRC2;UBE2D4;USP44;CDC23;CDC16;HECW1;HACE1;RBBP6;RNF125;PSMA2;RNF43;PSMD4;UBAP1;COP1;RNF217;PML;KLHL25;PSMD8;PSMD7;AURKB;ASB2;CDC26;HECTD3;PSMD11;SIRT2;ZFAND2A;PSMD14;FBXO11;VPS37D;VPS28;RNF40;RNF150;UBD;KCTD5;UBE2R2;FAF1;RNF7;FEM1A;PSMA4;ANAPC10;NFE2L2;WDR81;BUB1B;PSMD6;SPSB2;DTL;CHFR;RNF11;KBTBD6;DDIT3;PSMD2;PSMB8;VPS4A;RNF111;KCTD21;HERPUD1;UBQLN2;RBX1;CLOCK;UBL7;RNF168;UBR4;ATE1;PSMC5;ANAPC11;RNF146;RMND5B;SQSTM1;CDC20;TRPC4AP;RAD23A;PSMA5;PSMC3,0.00015437934226953103,115/145,PELI1;SIAH2;PLAA;NTAN1;FBXO22;PTTG1;PSMB4;RC3H1;PSMB6;FBXL14;RNF20;VPS37B;WDR91;UBE4A;KBTBD7;KLHL15;TSG101;RNF126;FEM1B;KIF14;WWP1;FBXO8;PSME4;FBXO45;RBCK1;VPS37C;UBQLN4;PSMB3;BIRC2;UBE2D4;FBXO10;USP44;CDC23;TGFB1I1;CDC16;HECW1;HACE1;PSMA8;RBBP6;RNF125;RNF133;PSMA2;RNF43;TBX21;PSMD4;RNF217;PML;PSME2;KLHL25;FBXL22;PSMD8;PSMD7;AURKB;ASB2;CDC26;HECTD3;PSMD11;SIRT2;CNOT4;TRIM3;ZFAND2A;PSMD14;FBXO11;VPS37D;VPS28;RNF40;RNF150;UBD;KCTD5;UBE2R2;TOM1L1;RNF7;FEM1A;PSMA4;ANAPC10;NFE2L2;WDR81;BUB1B;PSME3;PSMD6;SPSB2;DTL;CHFR;RNF11;KBTBD6;DDIT3;PSMD2;SPSB4;PSMB8;VPS4A;KCTD21;HERPUD1;UBQLN2;RBX1;CLOCK;UBL7;RNF168;UBR4;VPS37A;ATE1;PSMC5;ANAPC4;KCTD13;ANAPC11;RNF130;RNF146;RMND5B;ARIH1;SQSTM1;CDC27;CDC20;TRPC4AP;RAD23A;PSMA5;PSMC3,145
regulation of cyclin-dependent protein kinase activity (GO:1904029),0.0034585709091080642,19/21,CDKN1C;CCNI;GTF2H1;CDC37;BLM;CDC6;CCNE1;CCNB3;CCNB2;CCNH;CCNE2;CCNG1;DIRAS3;GTPBP4;CDK7;CDK5R1;GADD45A;HERC5;CCNA2,0.0352698521108711,18/21,CDC37;BLM;CDKN1C;CDK7;CDK5R1;CDC6;CCNE1;CCNI;CCNB3;CCNB2;CCNH;CCNG1;GADD45A;GTF2H1;DIRAS3;HERC5;CCNA2;GTPBP4,21
RNA transport (GO:0050658),0.00357104463789553,22/25,SIDT1;NUP214;NUP62CL;RFTN1;SLBP;DHX38;ZFP36;THOC2;ARC;NUP62;XPO5;ATXN2;SIDT2;RAE1;MAGOH;THOC3;EIF4A3;PNPT1;NXF5;THOC7;THOC6;THOC1,0.034369613641077656,21/25,SIDT1;NUP214;NUP62CL;RFTN1;SLBP;DHX38;ZFP36;THOC2;ARC;NUP62;XPO5;SIDT2;RAE1;MAGOH;THOC3;EIF4A3;PNPT1;NXF5;THOC7;THOC6;THOC1,25
mRNA transport (GO:0051028),0.00474558919175261,32/39,NUP214;SYMPK;NXT1;DDX19B;SLBP;NUP133;DHX38;NUP85;NUP205;ZFP36;THOC2;NUP98;ARC;NUP107;NUP37;UPF1;NUP62;CPSF1;NUP54;CPSF3;RAE1;NUP35;MAGOH;THOC3;EIF4A3;NXF5;THOC7;THOC6;SMG5;THOC1;AAAS;NXF3,0.01755472874382535,32/39,NUP214;SYMPK;NXT1;DDX19B;DDX25;SLBP;NUP133;DHX38;NUP85;NUP205;ZFP36;THOC2;NUP98;ARC;NUP107;NUP37;UPF1;NUP62;YTHDC1;NUP54;CPSF3;RAE1;NUP35;MAGOH;THOC3;EIF4A3;NXF5;THOC7;THOC6;THOC1;AAAS;NXF3,39
RNA export from nucleus (GO:0006405),0.00474558919175261,32/39,NUP214;NUP62CL;NXT1;SYMPK;DDX19B;SLBP;NUP133;DHX38;NUP85;NUP205;THOC2;NUP98;NUP107;NUP37;UPF1;NUP62;CPSF1;NUP54;CPSF3;XPO5;RAE1;NUP35;MAGOH;THOC3;EIF4A3;NXF5;THOC7;THOC6;SMG5;THOC1;AAAS;NXF3,0.01755472874382535,32/39,NUP214;NUP62CL;NXT1;SYMPK;DDX19B;DDX25;SLBP;NUP133;DHX38;NUP85;NUP205;THOC2;NUP98;NUP107;NUP37;UPF1;NUP62;YTHDC1;NUP54;CPSF3;XPO5;RAE1;NUP35;MAGOH;THOC3;EIF4A3;NXF5;THOC7;THOC6;THOC1;AAAS;NXF3,39
regulation of mitotic cell cycle phase transition (GO:1901990),0.005152341320024606,55/72,XPC;PSMB8;CENPE;CEP76;TPX2;CDC23;UBD;DCTN2;CDC16;PSMB4;KNTC1;FBXO5;CDC6;ANLN;TFAP4;CEP135;RIOK2;UBA52;CEP72;PSMA2;PSMC5;TM4SF5;E2F1;PSMD4;DYNC1H1;ANAPC11;PSMA4;NEK11;ANAPC10;ZFP36L2;ANAPC2;CETN2;KIF14;PSMB10;PSMD14;BUB1B;TMEM14B;PSMD6;PSMD2;PSMD8;NEK6;CDC20;PSMD7;CDC14B;PSME4;TUBG1;TUBA1A;PSMB3;CDC26;PSMD11;PSMA5;SIRT2;PSMC3;CDC14A;PRKAR2B,0.0005568212947214025,60/72,PSMB8;CENPE;CEP76;TPX2;UBD;CDC23;DCTN2;CDC16;PSMA8;PSMB4;KNTC1;FBXO5;CDC6;ANLN;TFAP4;PSMB6;CEP135;RIOK2;ERCC3;UBA52;CEP72;PSMA2;PSMC5;ANAPC4;E2F1;PSMD4;DYNC1H1;ANAPC11;PSMA4;NEK11;ANAPC10;ZFP36L2;MAD2L1BP;CETN2;KIF14;PSME2;CEP192;PSMD14;CDC27;BUB1B;TMEM14B;PSMD6;PSME3;PSMD2;PSMD8;CDC20;PSMD7;CDC14B;PSME4;TUBG1;TUBA1A;PSMB3;CSNK1D;CDC26;PSMD11;PSMA5;SIRT2;PSMC3;CDC14A;PRKAR2B,72
regulation of ATP metabolic process (GO:1903578),0.005171699443141564,21/24,NUP214;PRKAG1;NUP133;SLC2A6;NUP85;NUP205;NUP98;NUP107;GCKR;COX7A1;NUP37;COX7A2;NUP62;ZBTB7A;NUP54;RAE1;NUP35;SPHK2;ABCD1;GCK;AAAS,0.014317059867518519,21/24,SLC25A33;NUP214;PRKAG1;NUP133;SLC2A6;PGAM1;NUP85;NUP205;NUP98;NUP107;GCKR;COX7A1;NUP37;COX7A2;NUP62;NUP54;RAE1;NUP35;SPHK2;ABCD1;AAAS,24
protein sumoylation (GO:0016925),0.005171699443141564,21/24,NUP214;NUP133;NUP85;NUP205;RNF212;NUP98;EGR2;NSMCE2;EYA1;NUP107;NUP37;PIAS2;NUP62;NUP54;TRIM28;RAE1;NUP35;TRPM4;PIAS4;IFIH1;AAAS,0.014317059867518519,21/24,NUP214;NUP133;NUP85;NUP205;RANGAP1;RNF212;NUP98;EGR2;NSMCE2;EYA1;NUP107;NUP37;PIAS2;NUP62;NUP54;TRIM28;RAE1;NUP35;TRPM4;IFIH1;AAAS,24
mitochondrion organization (GO:0007005),0.005566868708491872,48/62,ATP2A1;TIMM44;GABPA;ESRRA;HCFC1;DNM3;SUPV3L1;HAX1;ATAD3C;HIGD1B;TIMM9;TMEM11;TIMM17B;DNM1L;TFB1M;TIMM17A;MSTO1;TIMM8B;HIGD2A;LONP1;STOML2;TIMM22;TIMM10;PTCD2;COX7A2;FANCG;VPS13C;PLD6;TIMM23;PPRC1;BCS1L;DNAJA3;TFB2M;WDR81;PHB2;TOMM22;TIMM13;PNPT1;CHCHD3;POLG2;ADCK1;SSBP1;OXA1L;AKT3;PARP1;PRDX3;SIRT5;COX7A1,0.006224489905272014,50/62,ATP2A1;SLC25A4;TIMM44;GABPA;SLC25A33;ESRRA;HCFC1;DNM3;SUPV3L1;HAX1;TIMM9;RAB38;TIMM17B;DNM1L;TFB1M;TIMM17A;AGTPBP1;HIGD2A;LONP1;STOML2;MPV17;TIMM22;ATAD3B;TIMM10;PTCD2;COX7A2;FANCG;VPS13C;SIRT4;PLD6;TIMM23;PITRM1;PPRC1;BCS1L;DNAJA3;TFB2M;WDR81;PHB2;TOMM22;TIMM13;PNPT1;CHCHD3;POLG2;ADCK1;SSBP1;OXA1L;AKT3;PARP1;PRDX3;COX7A1,62
protein-DNA complex assembly (GO:0065004),0.005753654950402704,41/52,XPC;PSMB8;GTF2H5;DAXX;GRWD1;GTF2H1;RBX1;PSMB4;CDC6;CCNH;NAP1L3;UBA52;NAP1L4;GMNN;PSMA2;PSMC5;SMARCA5;CHD1L;PSMD4;RPA1;PSMA4;CHAF1B;NAP1L2;DDB2;GTF2H4;CETN2;PSMB10;PSMD14;RPA3;PSMD6;CDK7;PSMD8;PSMD7;ERCC5;PSME4;PSMB3;PARP1;PSMD11;PSMA5;PSMC3;PSMD2,0.0016449348249511686,44/52,PSMB8;GTF2H5;GTF2H1;DAXX;GRWD1;RBX1;PSMA8;PSMB4;CDC6;CCNH;PSMB6;NAP1L3;ERCC3;UBA52;NAP1L4;PSMA2;GMNN;PSMC5;SMARCA5;CHD1L;PSMD4;RPA1;PSMA4;CHAF1B;NAP1L2;GTF2H3;DDB2;CETN2;PSME2;PSMD14;RPA3;PSMD6;PSME3;CDK7;PSMD8;PSMD7;ERCC5;PSME4;PSMB3;PARP1;PSMD11;PSMA5;PSMC3;PSMD2,52
establishment of protein localization to organelle (GO:0072594),0.006201680509645286,26/31,IPO4;NUTF2;NUP214;NUP62CL;NXT1;NUP133;RANBP17;NUP85;LRSAM1;E2F3;EIF4ENIF1;NUP107;GCKR;LAMP3;NUP62;PRICKLE1;ZDHHC15;PHB2;IPO11;IPO8;LAMP2;HEATR3;SYK;RYR2;IPO13;NXT2,0.04972660677365124,25/31,IPO4;NUTF2;NUP214;NUP62CL;NXT1;NUP133;RANBP17;RANBP6;NUP85;LRSAM1;E2F3;EIF4ENIF1;NUP107;GCKR;LAMP3;NUP62;PRICKLE1;ZDHHC15;PHB2;IPO11;LAMP2;SYK;RYR2;IPO13;NXT2,31
mRNA metabolic process (GO:0016071),0.006907229074778975,23/27,AKAP8L;LSM2;HSF1;USP39;SLBP;ZFP36;LSM10;SF3B2;DHX15;PRPF3;SNRPD3;SF3B4;SNRPE;CPSF3;SNRPG;ZFP36L2;SFPQ;PRPF18;LSM6;PNPT1;PABPC3;TBRG4;CNOT10,0.019688149979962422,23/27,AKAP8L;LSM2;HSF1;USP39;SLBP;ZFP36;SF3B2;DHX15;PRPF3;SNRPD3;SF3B4;SF3A2;SNRPE;CPSF3;SNRPG;ZFP36L2;SFPQ;PRPF18;LSM6;PNPT1;PABPC3;TBRG4;CNOT10,27
spliceosomal snRNP assembly (GO:0000387),0.0069370990379530205,14/15,SART1;SNRPE;LSM2;SNRPG;PRPF3;DDX20;COIL;TGS1;PRPF6;CLNS1A;SNRPD3;GEMIN5;GEMIN6;CD2BP2,0.015055721316426825,14/15,SART1;SNRPE;LSM2;SNRPG;PRPF3;DDX20;COIL;TGS1;PRPF6;CLNS1A;SNRPD3;GEMIN5;GEMIN6;CD2BP2,15
maturation of SSU-rRNA (GO:0030490),0.0069370990379530205,14/15,DHX37;NAT10;RIOK3;UTP3;UTP6;PWP2;RIOK2;SRFBP1;HEATR1;TSR2;WDR46;NOL11;RPS16;LSM6,0.06483248649610485,13/15,DHX37;NAT10;RIOK3;UTP3;UTP6;PWP2;RIOK2;SRFBP1;TSR2;WDR46;NOL11;RPS16;LSM6,15
mRNA processing (GO:0006397),0.00697201699068901,85/117,SYMPK;GTF2H5;RNF113A;RBM14;DHX38;GPATCH1;GTF2F1;SART1;CCNH;DHX15;SNRPD3;CPSF3;SNRPG;RBM4;DDX23;CSTF1;GEMIN6;POLR2J;DHX16;NOVA2;AKAP8L;RAVER2;POLR2E;LSM2;POLR2C;PQBP1;RBM4B;THOC2;NOVA1;CTNNBL1;RBM15;CD2BP2;DHX8;PRPF4;GTF2H4;PHF5A;PRPF6;LSM6;CDK7;TBRG4;ISY1;ZRSR2;POLR2G;SF3B1;LSM7;PRPF40A;USP39;PNN;PRPF3;AQR;POLR2H;SNW1;SNRPE;BUD31;MAGOH;THOC3;ZCRB1;POLR2B;THOC7;GPKOW;THOC1;GEMIN5;FUS;POLR2I;POLR2F;DBR1;GTF2H1;EFTUD2;PPIH;SMNDC1;SF3B2;SF3B4;CSTF2;ELAVL2;DHX35;CPSF1;SFPQ;PRPF18;EIF4A3;CDC5L;SF3B5;THOC6;RALY;RBM41;SNRPB2,0.004370810458408568,90/117,SYMPK;RNPC3;GTF2H5;RNF113A;RBM14;WBP11;DHX38;GTF2F1;SART1;CCNH;DHX15;SNRPD3;CPSF3;SNRPG;RBM4;DDX23;CSTF1;GEMIN6;POLR2J;DHX16;AKAP8L;RAVER2;POLR2E;LSM2;POLR2C;TRA2A;PQBP1;RBM4B;THOC2;NOVA1;CTNNBL1;RBM15;CD2BP2;DHX8;PRPF4;PHF5A;PRPF6;LSM6;CDK7;CCAR1;TBRG4;ISY1;POLR2G;SF3B1;LSM7;PRPF40A;USP39;PNN;PRPF3;AQR;ERCC3;POLR2H;SNW1;SNRPE;BUD31;GTF2H3;MAGOH;THOC3;ZCRB1;POLR2B;THOC7;GPKOW;THOC1;GEMIN5;FUS;POLR2I;POLR2F;DBR1;GTF2H1;EFTUD2;PPIH;SMNDC1;SF3B2;SF3B4;CSTF2;SF3A2;ELAVL2;BCAS2;YTHDC1;DHX35;SUPT5H;SFPQ;PRPF18;EIF4A3;CDC5L;SF3B5;THOC6;RALY;RBM41;SNRPB2,117
regulation of purine nucleotide metabolic process (GO:1900542),0.007608123749505648,17/19,AAAS;NUP85;NUP37;NUP205;NUP35;NUP62;ZBTB7A;NUP54;NUP214;NUP98;PRKAG1;RAE1;NUP133;SLC2A6;GCK;NUP107;GCKR,0.06251045736890869,16/19,AAAS;NUP85;NUP37;NUP205;NUP35;NUP62;NUP54;NUP214;NUP98;PRKAG1;RAE1;NUP133;SLC2A6;NUP107;GCKR;PGAM1,19
regulation of carbohydrate catabolic process (GO:0043470),0.007608123749505648,17/19,AAAS;NUP85;NUP37;NUP205;NUP35;NUP62;ZBTB7A;NUP54;NUP214;NUP98;PRKAG1;RAE1;NUP133;SLC2A6;GCK;NUP107;GCKR,0.06251045736890869,16/19,AAAS;NUP85;NUP37;NUP205;NUP35;NUP62;NUP54;NUP214;NUP98;PRKAG1;RAE1;NUP133;SLC2A6;NUP107;GCKR;PGAM1,19
double-strand break repair (GO:0006302),0.007868506681150838,51/67,YY1;RAD51AP1;ERCC4;BARD1;POLA1;TRIP13;DCLRE1B;DCLRE1A;RAD54B;BRCA2;REV3L;BLM;WRN;NHEJ1;XRCC2;RNF168;RMI1;UIMC1;NSMCE1;BRIP1;POLQ;EYA1;NSMCE2;SMARCA5;ACTR5;RECQL5;PPP5C;PAXIP1;RPA1;XRCC4;SMARCAD1;HUS1;SFPQ;EME1;PARP2;RPA3;APTX;ZSWIM7;DDX1;SMC6;RECQL4;ERCC5;PIAS4;POLN;TNKS1BP1;PARP1;PALB2;CDCA5;RPA4;PSMD14;KPNA2,0.03871909458595432,51/67,YY1;RAD51AP1;ERCC4;BARD1;POLA1;TRIP13;DNTT;DCLRE1B;DCLRE1A;RAD54B;BRCA2;REV3L;BLM;WRN;NHEJ1;XRCC2;RNF168;RMI1;UIMC1;NSMCE1;BRIP1;POLQ;EYA1;RAD52;NSMCE2;SMARCA5;POLM;POLB;RECQL5;PPP5C;RPA1;XRCC4;SMARCAD1;HUS1;SFPQ;EME1;PARP2;RPA3;APTX;ZSWIM7;DDX1;SMC6;RECQL4;ERCC5;MDC1;PARP1;PALB2;CDCA5;RPA4;PSMD14;KPNA2,67
cellular response to DNA damage stimulus (GO:0006974),0.00821203520178643,100/140,UBE2T;FANCA;YY1;RAD51AP1;UBE2E2;FANCC;USP16;XRCC2;ZC3H12A;UBA7;TOP2A;RAD1;POLQ;CHRNA4;FANCG;E2F1;UBE2U;MAP2K6;HUS1;BRSK1;BLK;RECQL4;PSME4;FBXO45;ATR;UBQLN4;BARD1;BOK;RBBP6;MOAP1;DCUN1D5;FANCF;MBD4;WRN;CHCHD6;MICA;MSH2;ASH2L;RPA1;FBXO6;CRIP1;ALKBH7;GTF2H4;PML;RAD18;PARP2;CBX5;IGHMBP2;CHEK1;ERCC4;POLA1;BLM;PNKP;POLH;TAOK1;FBXO31;TNFRSF1B;SUV39H1;RECQL5;CHD1L;UPF1;TRIM28;CDKN2AIP;TANK;CIDEB;BCL3;TRRAP;DTL;TFDP3;DOT1L;DDIT3;XPC;IKBKE;NCOA6;GNL1;RPS3;LIG1;GTF2H1;IRF3;RNF168;BTG2;RFC2;PPP1R15A;TOPBP1;POLE2;WDR48;HTRA2;STK33;WDR76;DDB2;EPHA2;MGMT;APTX;CDK3;ALKBH1;SMC6;GADD45A;RFC5;PARP1;REXO4,0.001581111056497317,108/140,UBE2T;FANCA;YY1;RAD51AP1;UBE2E2;ZDHHC16;ETAA1;FANCC;USP16;XRCC2;ZC3H12A;UBA7;TOP2A;RAD1;POLQ;CHRNA4;RAD52;POLB;FANCG;E2F1;MAP2K6;HUS1;BRSK1;EID3;RECQL4;PSME4;FBXO45;ATR;UBQLN4;BARD1;BOK;POLI;RBBP6;MOAP1;FANCF;MBD4;WRN;CHCHD6;MICA;MSH2;ASH2L;RPA1;FBXO6;CRIP1;ALKBH7;PML;RAD18;PARP2;UVRAG;CBX5;IGHMBP2;CHEK1;INTS3;ERCC4;POLA1;BLM;PNKP;POLH;TAOK1;ERCC3;FBXO31;TNFRSF1B;ALKBH8;SUV39H1;RECQL5;IKBKG;CHD1L;SIRT4;UPF1;TRIM28;GTF2H3;CDKN2AIP;TANK;CIDEB;BCL3;RTEL1;DTL;DOT1L;DDIT3;BCL2L2;IKBKE;NCOA6;CCDC13;GNL1;RPS3;LIG1;GTF2H1;IRF3;SFN;RNF168;BTG2;RFC2;PPP1R15A;TOPBP1;POLE2;HTRA2;STK33;WDR76;DDB2;EPHA2;MGMT;APTX;ALKBH1;SMC6;GADD45A;RFC5;PARP1;REXO4,140
