set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
Lipid and atherosclerosis,0.9279264945239223,45/83,MAP2K4;IFNA10;CALML4;NLRP3;TICAM2;IRF3;TRAF2;CYP2J2;CYP2A6;ICAM1;NCF4;IL18;CYP1A1;MMP1;MMP9;CCL2;PYCARD;CD40LG;DDIT3;TNFRSF1A;BAD;HSPA1L;MAP3K5;AKT3;IL12A;ATF6;NFKBIA;PPP3CC;CALML6;IKBKE;JAK2;FOS;TANK;RXRB;APOA1;SELE;MAPK11;HSPA6;CYBA;CCL5;IFNA8;NFE2L2;MAP2K6;CAMK2D;TLR2,0.5800296130841682,29/83,MAPK12;CALML4;NLRP3;VLDLR;CYP2A7;IRF3;TRAF2;CYP2J2;ICAM1;CYP2C9;IL18;CYP1A1;MMP9;CD40LG;IFNA21;MAP3K5;IL12B;AKT3;NOX1;ATF6;CALML6;JAK2;FOS;TANK;SELE;HSPA6;CCL5;MAP2K6;IFNA5,83
Lysosome,0.9316756135762193,34/64,ENTPD4;GNPTG;AP3B2;ATP6V0D1;HYAL4;NPC1;TCIRG1;CTNS;MFSD8;AP4S1;CTSO;LAMP2;AP4M1;CLTCL1;CTSK;SUMF1;LAMP3;CTSF;ARSG;CLTA;FUCA1;ATP6V0A2;NPC2;PPT2;CTSZ;AP1S3;SGSH;DNASE2B;ARSA;HYAL3;AP3B1;SLC17A5;GLA;ABCA2,0.6177437161070873,22/64,GNPTG;AP3B2;GNS;CTNS;CLTCL1;AP1B1;SLC17A5;LAMP3;CLTA;FUCA1;AP4B1;AP1M2;AP1S3;AP3S1;DNASE2B;MCOLN1;ARSA;NAGA;HYAL3;AP1S1;GLA;ABCA2,64
Platelet activation,0.9325709406977407,21/41,BTK;F2RL3;GP9;VAMP8;PIK3CG;PLCG2;ADCY4;ITPR3;MYLK2;P2RY12;LCP2;PLA2G4A;AKT3;GNAI1;MAPK11;GP1BB;STIM1;SYK;GNAI3;SNAP23;FCGR2A,0.3708488511106263,16/41,ADCY4;MAPK12;GP5;ITPR3;STIM1;MYLK2;GUCY1A2;GNAI1;SYK;GNAI3;GNAI2;PIK3CG;GP1BA;PLA2G4A;PLCG2;AKT3,41
Basal cell carcinoma,0.9331791749158622,16/32,WNT5B;FZD3;WNT5A;TCF7L1;BMP2;GADD45A;FZD2;FZD9;GLI3;KIF7;FZD10;GLI1;FZD8;SMO;DDB2;GADD45G,0.21067603903548512,14/32,WNT8A;WNT10B;BMP2;WNT9B;GADD45A;PTCH2;FZD9;GLI3;KIF7;HHIP;FZD8;SMO;BAK1;WNT8B,32
Gap junction,0.9331791749158622,16/32,ADCY4;TUBA3C;ITPR3;PRKCG;TUBB2A;MAP2K2;TUBB8;GNAI1;HTR2A;RAF1;GNAI3;TUBAL3;ADRB1;MAP2K1;TUBA1A;TUBA8,0.7491083134747147,10/32,EGF;ADCY4;TUBA3C;ITPR3;TUBB8;GNAI1;CSNK1D;GNAI3;GNAI2;GUCY1A2,32
Human papillomavirus infection,0.934618615329676,86/154,IFNA10;IRF3;ATP6V0D1;ITGA4;TSC1;CREB3;CCNE2;COL4A2;TLR3;ATP6V0E2;PPP2R2B;HEYL;DLG1;PPP2R5B;ITGB5;JAG1;AKT3;IRF9;LAMB4;COL6A3;STAT2;ITGB6;ATP6V1D;IRF1;ATP6V1G2;CHD4;E2F1;LAMC3;ATP6V1E1;COL6A2;COL9A2;ITGA7;TCIRG1;FZD8;LFNG;RPS6KB2;FZD3;ITGA11;ITGA8;TNFRSF1A;BAD;NOTCH1;IKBKE;LAMA3;COL4A4;LAMA2;ATP6V1G3;TUBG1;HES4;ATP6V0A2;COL9A3;IFNA8;ITGA6;WNT5B;CREB3L1;COL2A1;EIF4EBP1;HES6;MAP2K2;TCF7L1;RAF1;FZD9;LAMB2;ITGB7;UBR4;CREB3L4;NOTCH2;MAP2K1;COL4A5;PPP2R2A;ATP6V1B2;HDAC1;FZD10;WNT5A;PARD3;PPP2R3B;PPP2R5E;CCNA2;ATP6V1B1;CCNE1;NOTCH3;HEY1;FZD2;ATR;TNR;LAMB1,0.9165375624489068,47/154,EGF;MAML3;IRF3;ATP6V1B2;ITGA4;TSC1;CREB3;COL9A2;ITGA7;LFNG;FZD8;EIF4EBP1;CHAD;ITGA10;HDAC1;HES6;PPP2R2B;PARD3;LLGL1;TUBG2;THBS3;IFNA21;BAK1;AKT3;WNT8B;TBP;WNT10B;WNT8A;CCNA2;LAMB4;FZD9;COL4A4;ATP6V0E1;ITGB6;TUBG1;LAMB2;CCNE1;IRF1;UBR4;NOTCH2;WNT9B;ATR;EIF2AK2;TNR;HES7;LAMB1;IFNA5,154
Autoimmune thyroid disease,0.9347023850203173,10/21,HLA-DRB1;HLA-DRB4;IFNA10;TG;TPO;CD40LG;HLA-DOB;IFNA8;HLA-DRB3;HLA-DMB,0.8111729229789579,6/21,TG;CD40LG;TSHB;IFNA21;IFNA5;HLA-DMB,21
Long-term depression,0.9384092834852147,11/23,BRAF;PRKCG;ITPR3;ARAF;MAP2K2;GRIA1;GNAI1;RAF1;GNAI3;MAP2K1;PLA2G4A,0.7610291299009153,7/23,ITPR3;GNAI1;GNAI3;GRID2;GNAI2;PLA2G4A;GUCY1A2,23
Hematopoietic cell lineage,0.9413178058287804,23/45,IL7R;HLA-DRB1;CD1B;GP9;ITGA4;IL7;CD37;CD5;ITGAM;HLA-DOB;CD24;CD9;HLA-DMB;GP1BB;HLA-DRB4;CD1C;CD2;CD8A;TFRC;ITGA6;CSF1R;HLA-DRB3;CD3G,0.8602576215234898,13/45,IL7;CD37;GP5;CD5;CD1C;CD1B;CD2;CD8A;ITGA4;CD4;CD9;GP1BA;HLA-DMB,45
"Parathyroid hormone synthesis, secretion and action",0.9413178058287804,23/45,CREB3L1;NR4A2;CREB3;MMP14;PTH;ADCY4;ITPR3;BRAF;ARAF;MMP13;GNAI1;RAF1;LRP5;FOS;CYP27B1;RXRB;CREB3L4;MAFB;PRKCG;PLD2;GNAI3;MAP2K1;EGR1,0.4264467350333819,17/45,MAFB;ADCY4;TRPV5;SLC34A1;ITPR3;SOST;PDE4B;CYP27B1;GCM2;NR4A2;GNAI1;FOS;CREB3;MMP16;MMP14;GNAI3;GNAI2,45
Melanogenesis,0.9413178058287804,23/45,WNT5B;CREB3L1;CALML4;CREB3;FZD10;FZD8;FZD3;ADCY4;WNT5A;MAP2K2;EDN1;TCF7L1;TYRP1;CALML6;GNAI1;RAF1;FZD9;CREB3L4;PRKCG;FZD2;GNAI3;CAMK2D;MAP2K1,0.7760922411889332,14/45,ADCY4;WNT8A;WNT10B;CALML4;ASIP;CALML6;WNT9B;GNAI1;FZD9;CREB3;GNAI3;GNAI2;FZD8;WNT8B,45
Relaxin signaling pathway,0.9426815179717841,28/54,MAP2K4;CREB3L1;GNG12;CREB3;COL4A2;ADCY4;MMP1;SHC3;MMP9;MAP2K2;EDN1;RLN2;AKT3;NFKBIA;MMP13;GNG8;GNAI1;RAF1;FOS;GNG5;COL4A4;INSL5;MAPK11;CREB3L4;GNG3;GNAI3;MAP2K1;COL4A5,0.7725879406866377,17/54,ADCY4;TGFB1;MAPK12;GNB2;GNG13;SHC3;MMP9;GNAI1;RLN3;FOS;CREB3;COL4A4;GNAI3;RLN2;GNAI2;INSL5;AKT3,54
Ras signaling pathway,0.9473208720112876,46/86,NGFR;HTR7;INS;CALML4;RASGRP3;GNG12;RASAL1;PLA2G12A;PLA2G10;PLCG2;SHC3;MAP2K2;FGF17;SYNGAP1;FGF22;PLA2G1B;TEK;RGL2;RRAS2;BAD;PLA2G4A;FGF3;EXOC2;AKT3;REL;GNG8;CALML6;MAP2K1;RIN1;RAF1;GNG5;FGF6;PLA2G2A;EPHA2;RAB5B;PAK6;PRKCG;PLD2;GNG3;FGF10;FGFR2;NTF4;CSF1R;RASA1;SHOC2;RASSF5,0.8713127549639401,26/86,EGF;RASGRF2;NGFR;CALML4;INS;RASGRP3;PLCG2;GNB2;EFNA4;SHC3;PLA2G6;FGF17;TEK;PLA2G4A;AKT3;CALML6;RIN1;FGF8;NGF;PLA2G2A;RAB5B;GNG13;FGF10;FGFR2;BRAP;RASSF5,86
Colorectal cancer,0.9486660312767963,14/29,BRAF;TCF7L1;GADD45G;ARAF;MAP2K2;MSH2;GADD45A;MAP2K1;RAF1;FOS;RPS6KB2;BAD;DDB2;AKT3,0.9331614026281504,7/29,EGF;TGFB1;GADD45A;AREG;FOS;BAK1;AKT3,29
Alcoholism,0.9488335474632345,25/49,CREB3L1;CALML4;GNG12;ADORA2B;CREB3;HDAC1;SLC18A1;SHC3;SLC18A2;SLC6A3;BRAF;ARAF;GNG8;CALML6;HDAC11;GNAI1;RAF1;GNG5;CREB3L4;GRIN3A;GNG3;GNAI3;CAMKK1;MAP2K1;CAMK4,0.7085743718598996,16/49,GNB2;GNG13;CALML4;HDAC3;SHC3;CALML6;MAOA;HDAC11;GNAI1;GNAI3;CREB3;SLC6A3;GNAI2;HDAC1;SLC18A2;CAMK4,49
AGE-RAGE signaling pathway in diabetic complications,0.9546734071516392,16/33,MAPK11;PLCD4;AGT;EGR1;CCL2;THBD;EDN1;JAK2;COL4A2;COL4A4;ICAM1;F3;COL4A5;PLCG2;SELE;AKT3,0.5216852719583918,12/33,TGFB1;MAPK12;AGT;NOX1;THBD;JAK2;COL4A4;ICAM1;F3;PLCG2;SELE;AKT3,33
Bile secretion,0.95543253545239,22/44,EPHX1;CA2;ATP1B2;CYP3A4;UGT2A3;ABCC3;SLC9A3;ADCY4;ATP1B3;SLC9A1;ABCB1;ABCB11;UGT1A8;NR0B2;AQP9;ATP1A3;SLC27A5;SLCO1B1;SLC4A2;SLC5A1;ATP1A2;ATP1A1,0.6302743754177652,15/44,EPHX1;CA2;ADCY4;ATP1B3;ATP1B2;SCT;AQP9;ATP1A3;NR1H4;AQP8;ATP1A1;ABCB11;ATP1B4;CYP7A1;UGT2B7,44
Tryptophan metabolism,0.9573488503479812,9/20,ALDH7A1;IL4I1;CYP1A1;AADAT;CYP1B1;AFMID;EHHADH;ALDH9A1;ASMT,0.5999867179977203,7/20,TPH1;ALDH7A1;CYP1A1;MAOA;AFMID;EHHADH;INMT,20
NOD-like receptor signaling pathway,0.9578669415873982,37/71,CASP5;IFNA10;DNM1L;BIRC2;NLRP3;IRF3;TRAF2;GBP2;NLRC4;TRPV2;ITPR3;IL18;CCL2;PYCARD;CAMP;RIPK3;PSTPIP1;NOD2;GABARAP;NFKBIA;IRF9;RIPK1;IKBKE;STAT2;TXN2;TANK;DEFA1;MAPK11;CYBA;DEFA4;RNASEL;CCL5;IFNA8;RBCK1;ATG16L1;CARD6;GSDMD,0.7445606400783357,23/71,MAPK12;BIRC2;NLRP3;IRF3;TRAF2;NLRC4;TRPV2;ITPR3;IL18;NFKBIB;CAMP;RIPK3;IFNA21;GABARAP;RIPK1;RNF31;TANK;DEFA1;DEFA4;RNASEL;CCL5;IFNA5;GSDMD,71
Rap1 signaling pathway,0.9578669415873982,37/71,NGFR;F2RL3;CALML4;INS;RASGRP3;ADORA2B;CTNND1;ADCY4;ITGAM;MAP2K2;PARD3;SIPA1L2;FGF17;FGF22;LCP2;FPR1;TEK;AKT3;BRAF;SIPA1;CALML6;GNAI1;RAF1;FGF6;PFN3;EPHA2;RASSF5;MAPK11;FARP2;PRKCG;FGF10;FGFR2;GNAI3;CSF1R;MAP2K6;MAP2K1;FGF3,0.3663150973520002,27/71,EGF;MAPK12;NGFR;CALML4;INS;RASGRP3;CTNND1;ADCY4;EFNA4;PARD3;SIPA1L2;FGF17;TEK;AKT3;CALML6;GNAI1;FGF8;NGF;PFN3;FARP2;PFN4;FGF10;FGFR2;GNAI3;MAP2K6;GNAI2;RASSF5,71
Cholesterol metabolism,0.9590622874106025,10/22,APOC2;LCAT;APOA2;LPL;CETP;OSBPL5;ABCB11;NPC1;NPC2;APOA1,0.977906637641066,4/22,LCAT;CETP;CYP7A1;ABCB11,22
Chagas disease,0.9647552019067072,20/41,MAP2K4;IFNGR1;PPP2R2A;CD3G;PPP2R2B;CCL2;BDKRB2;TNFRSF1A;AKT3;IL12A;TLR9;NFKBIA;GNAI1;FOS;MAPK11;IFNGR2;CCL5;GNAI3;TLR2;CALR,0.8395621125688973,12/41,TGFB1;MAPK12;PPP2R2B;IFNGR2;GNAI1;CCL5;FOS;GNAI3;GNAI2;BDKRB2;IL12B;AKT3,41
IL-17 signaling pathway,0.9669101380652054,21/43,CCL20;IL17C;CCL7;TRAF2;IL17D;MMP1;MMP9;S100A7;CCL2;IL17RB;NFKBIA;MMP13;IL17A;S100A9;IKBKE;FOS;CCL17;MAPK11;MAPK4;S100A8;IL17B,0.9952910458045903,8/43,MAPK4;MAPK12;MMP9;S100A7;IL17RB;TRAF2;FOS;IL13,43
Morphine addiction,0.9689335811793208,22/45,GABRR1;KCNJ3;GNG12;GABRA3;GABRP;ADCY4;GABBR2;PDE3B;GABRA6;PDE2A;GNG8;GNAI1;GABRG3;GRK6;GNG5;KCNJ6;PRKCG;GABRA5;GNG3;GNAI3;PDE7B;PDE7A,0.4264467350333819,17/45,ADCY4;GNB2;GNG13;PDE3B;PDE4B;GABRR1;KCNJ9;PDE8A;GNAI1;GABRA3;GRK6;GNAI3;PDE3A;PDE7B;PDE2A;GNAI2;PDE7A,45
TGF-beta signaling pathway,0.9698565202541751,16/34,BMP8B;GREM1;BMP2;GDF5;LEFTY1;RGMB;BAMBI;BMPR1B;HAMP;AMHR2;FMOD;RBX1;TGIF2;RPS6KB2;AMH;SMURF2,0.429668266731444,13/34,TGFB1;GREM1;BMP2;NODAL;GDF5;RGMB;BAMBI;BMPR1B;AMHR2;RBX1;TGIF2;INHBE;AMH,34
Pertussis,0.9698565202541751,16/34,IL12A;MAPK11;IRF8;CALML4;ITGAM;NLRP3;PYCARD;TICAM2;CALML6;IRF3;GNAI1;FOS;GNAI3;C1R;C4B;IRF1,0.18872406866300867,15/34,MAPK12;CALML4;C4BPA;NLRP3;CALML6;IRF3;IL23A;GNAI1;FOS;GNAI3;GNAI2;C5;C4B;IL12B;IRF1,34
Inflammatory mediator regulation of TRP channels,0.9715043451172973,17/36,ADCY4;PRKCG;ITPR3;CALML4;PTGER2;P2RY2;CALML6;HTR2A;CYP2J2;MAP2K6;TRPM8;CAMK2D;BDKRB2;PLA2G4A;PLCG2;TRPV2;MAPK11,0.2687571037300811,15/36,ADCY4;MAPK12;ITPR3;CALML4;PTGER2;CALML6;PLA2G6;CYP2J2;MAP2K6;TRPM8;BDKRB2;NGF;PLA2G4A;PLCG2;TRPV2,36
B cell receptor signaling pathway,0.9730829943802753,18/38,BTK;NFKBIE;NFKBIA;MAP2K2;LILRB1;PPP3CC;CARD11;RASGRP3;SYK;RAF1;FOS;LILRA5;DAPP1;MAP2K1;INPPL1;BLNK;PLCG2;AKT3,0.8437583470765242,11/38,NFKBIE;NFKBIB;LILRA4;RASGRP3;SYK;FOS;DAPP1;INPPL1;FCGR2B;PLCG2;AKT3,38
Gastric cancer,0.9736728448594797,35/69,WNT5B;FRAT2;FRAT1;CCNE2;RPS6KB2;FZD10;FZD8;GADD45G;FZD3;WNT5A;SHC3;MAP2K2;E2F3;FGF17;FGF22;ABCB1;AKT3;BRAF;TCF7L1;ARAF;RAF1;LRP5;FZD9;FGF6;RXRB;CCNE1;FGF10;GADD45A;FZD2;FGFR2;E2F1;CDX2;MAP2K1;FGF3;DDB2,0.963279901016762,18/69,EGF;WNT8A;TGFB1;WNT10B;FGF10;SHC3;E2F3;FGF17;WNT9B;GADD45A;AKT3;FGFR2;FZD9;FGF8;CCNE1;FZD8;BAK1;WNT8B,69
Sphingolipid metabolism,0.97382232024795,7/17,GAL3ST1;SPHK2;UGCG;ARSA;GLA;SGPP2;UGT8,0.9040188791768646,4/17,GLA;UGT8;ARSA;SPTLC1,17
Nicotine addiction,0.9749492135070547,10/23,GRIN3A;CHRNA4;SLC17A7;GABRA5;GABRR1;GRIA1;GABRG3;GABRA3;GABRA6;GABRP,0.9994279507335607,2/23,GABRR1;GABRA3,23
Coronavirus disease,0.9800591590819435,44/86,IFNA10;RPS16;NLRP3;IRF3;C3AR1;RPS18;RPS12;IFIH1;PLCG2;C9;TLR3;MMP1;CCL2;TLR8;RPS21;C1R;TNFRSF1A;RPL36AL;IL12A;NFKBIA;IRF9;RPS3;RPL35A;RPL22L1;RPS27L;IKBKE;FOS;UBA52;STAT2;RPL7;RPS20;RPL36;RPL10L;MAPK11;C4B;RPS9;PRKCG;RPL8;RPS23;SYK;IFNA8;F13A1;TLR2;FCGR2A,0.9453890305895983,24/86,MAPK12;F13B;NLRP3;IRF3;RPS18;RPS12;PLCG2;C5;NFKBIB;RPS21;IFNA21;RPL3L;IL12B;RPS3;RPL22L1;FOS;RPL36;C4B;RPL8;RPS23;SYK;RPS4Y2;EIF2AK2;IFNA5,86
Natural killer cell mediated cytotoxicity,0.9810693904190069,24/50,KIR3DL3;IFNGR1;IFNA10;MICA;ICAM1;HCST;TYROBP;PLCG2;NCR3;SHC3;MAP2K2;LCP2;NCR2;BRAF;ARAF;PPP3CC;RAF1;PRKCG;KIR2DS1;IFNGR2;SYK;IFNA8;MAP2K1;KLRC2,0.9707083847038191,12/50,KLRC2;ULBP1;KIR2DL2;NCR3;SHC3;IFNGR2;SYK;MICA;ICAM1;IFNA21;IFNA5;PLCG2,50
Pancreatic secretion,0.982165961704857,25/52,RAB27B;CA2;CPB1;ATP1B2;ATP2A1;CLCA2;CPA1;PLA2G12A;PLA2G10;BST1;ADCY4;ATP1B3;ITPR3;PLA2G1B;SLC9A1;AMY1C;RYR2;ATP1A3;PLA2G2A;PRKCG;CCKAR;SLC4A2;ATP1A2;ATP1A1;CLCA1,0.601767749026145,18/52,RAB27B;BST1;CA2;ADCY4;ATP1B3;ITPR3;ATP1B2;ATP1A3;CCKAR;ATP1A1;PNLIPRP1;CLCA2;AMY1C;PNLIP;PLA2G2A;ATP1B4;RYR2;SCT,52
Glutamatergic synapse,0.9855922982170633,22/47,KCNJ3;GNG12;HOMER1;ADCY4;ITPR3;SLC17A7;PLA2G4A;GRM4;GNG8;PPP3CC;SLC1A7;GRIA1;GNAI1;GNG5;GRM6;GRIN3A;PRKCG;PLD2;GNG3;SHANK3;GNAI3;SLC1A6,0.9734878711381235,11/47,ADCY4;GNB2;ITPR3;GNG13;GRM4;SLC1A7;GNAI1;GNAI3;SLC1A6;GNAI2;PLA2G4A,47
Graft-versus-host disease,0.9858855160124715,6/16,HLA-DRB1;KIR3DL3;HLA-DRB4;HLA-DOB;HLA-DRB3;HLA-DMB,0.9911484364010654,2/16,KIR2DL2;HLA-DMB,16
Renin-angiotensin system,0.9858855160124715,6/16,AGT;PREP;THOP1;ATP6AP2;MRGPRD;NLN,0.95834446568517,3/16,AGTR2;AGT;NLN,16
PI3K-Akt signaling pathway,0.9888330742229303,79/150,IFNA10;INS;ITGA4;TSC1;CREB3;CCNE2;TCL1A;COL4A2;PPP2R2B;TEK;PPP2R5B;ITGB5;AKT3;PKN3;GNG8;LAMB4;COL6A3;ITGB6;CSH2;GNG3;FGF10;SYK;NTF4;CSF1R;FGF3;IL7R;IL2RB;LAMC3;COL6A2;COL9A2;ITGA7;RPS6KB2;ITGA11;ITGA8;BAD;LAMA3;COL4A4;LAMA2;FGF6;COL9A3;IFNA8;SGK1;ITGA6;TLR2;CREB3L1;NGFR;IRS1;CDC37;COL2A1;PIK3CG;EIF4EBP1;IL7;MAP2K2;FGF17;TCL1B;FGF22;SGK3;GYS1;JAK2;RAF1;EIF4E2;LAMB2;EPHA2;ITGB7;CREB3L4;IL2RG;MAP2K1;COL4A5;PRKAA1;PPP2R2A;GNG12;YWHAH;PPP2R3B;PPP2R5E;GNG5;CCNE1;FGFR2;TNR;LAMB1,0.9077339508653387,46/150,EGF;LAMB1;NGFR;INS;IL2RB;ITGA4;TSC1;CREB3;COL9A2;ITGA7;PIK3CG;EIF4EBP1;CHAD;ITGA10;YWHAH;IL7;GNB2;EFNA4;PPP2R2B;FGF17;TCL1B;GYS2;TEK;THBS3;IFNA21;AKT3;PKN3;LAMB4;AREG;JAK2;EIF4E2;COL4A4;FGF8;ITGB6;LAMB2;NGF;CCNE1;GNG13;FGF10;FGFR2;SYK;SGK1;TNR;G6PC3;IFNA5;PRKAA1,150
Fat digestion and absorption,0.9912048233701927,10/25,DGAT1;PLA2G1B;MOGAT2;MTTP;AGPAT1;PLA2G10;PLA2G12A;LIPF;PLA2G2A;APOA1,0.9244016825672937,6/25,DGAT1;PNLIPRP1;MTTP;FABP2;PNLIP;PLA2G2A,25
RIG-I-like receptor signaling pathway,0.9915826746698143,14/33,IL12A;IFNA10;NFKBIA;RNF125;DHX58;RIPK1;IRF3;IKBKE;IFNA8;TRAF2;TANK;IFIH1;PIN1;MAPK11,0.6632406314115165,11/33,MAPK12;DHX58;NFKBIB;RNF125;RIPK1;IRF3;TRAF2;IFNA21;TANK;IFNA5;IL12B,33
Primary bile acid biosynthesis,0.9932440254314963,5/15,SLC27A5;CH25H;ACOX2;SCP2;CYP46A1,0.8365411717136093,4/15,SCP2;ACOT8;CYP7A1;AKR1C4,15
Calcium signaling pathway,0.9938147701442602,53/106,CCKBR;HTR7;CAMK1D;CALML4;SLC25A31;ATP2A1;ASPH;HTR2A;HTR6;ADORA2B;CACNA1G;ADRA1A;PHKA2;PLCG2;ADCY4;ITPR3;P2RX3;FGF17;MYLK2;FGF22;PHKG1;MCOLN2;BDKRB2;STIM2;PPIF;MCOLN3;RYR2;MST1R;PPP3CC;MST1;CALML6;SPHK2;CASQ1;CACNA1F;HRC;PTGER1;ADRA1D;ADRB1;FGF6;CASQ2;PLCD4;PRKCG;FGF10;STIM1;CCKAR;FGFR2;ADRB3;ITPKB;CAMK2D;RYR3;FGF3;ADRB2;CAMK4,0.7964726091061864,34/106,EGF;CCKBR;CAMK1D;CALML4;ASPH;HTR6;CACNA1G;PLCG2;ADCY4;ITPR3;FGF17;MYLK2;MCOLN2;BDKRB2;STIM2;MCOLN3;RYR2;MST1R;MST1;CALML6;P2RX4;CASQ1;P2RX2;FGF8;NGF;FGF10;STIM1;CCKAR;MCOLN1;FGFR2;ITPKB;ADRB2;CAMK1;CAMK4,106
Measles,0.9939696639103726,23/51,EIF3H;IFNA10;IL2RB;IRF3;CCNE2;RAB9A;IFIH1;HSPA1L;BAD;AKT3;IL12A;TLR9;NFKBIA;IRF9;IKBKE;FOS;STAT2;CCNE1;IL2RG;HSPA6;IFNA8;TLR2;CD3G,0.773479827992173,16/51,HSPA6;EIF3H;IL12B;NFKBIB;IFNA5;IL2RB;IRF3;FOS;EIF2AK2;CCNE1;RAB9A;IFNA21;FCGR2B;BAK1;EIF2AK4;AKT3,51
Hippo signaling pathway,0.995018439008653,27/59,WNT5B;DCHS1;PPP2R2A;CRB2;BIRC2;FZD10;FZD8;TEAD4;YWHAH;FZD3;WNT5A;PPP2R2B;PARD3;AFP;RASSF2;RASSF6;DLG1;LIMD1;BMP8B;TCF7L1;SNAI2;FZD9;AMH;BMP2;FZD2;BMPR1B;GDF5,0.3289651694460616,23/59,CRB2;BIRC2;CSNK1D;FZD8;TEAD4;YWHAH;TGFB1;PPP2R2B;PARD3;LLGL1;RASSF2;WNT8B;WNT8A;WNT10B;AREG;FZD9;AMH;BMP2;WNT9B;NKD1;BMPR1B;AMOT;GDF5,59
Hepatitis C,0.9954948330491502,29/63,CLDN23;PPP2R2A;IFNA10;IRF3;TRAF2;YWHAH;TLR3;PPP2R2B;MAP2K2;E2F3;TNFRSF1A;BAD;AKT3;BRAF;NFKBIA;IRF9;ARAF;CLDN2;RIPK1;IKBKE;RAF1;STAT2;CLDN15;CLDN10;CLDN7;RNASEL;IFNA8;E2F1;MAP2K1,0.9673149332833211,16/63,EGF;PPP2R2B;IFNA5;E2F3;RIPK1;IRF3;RNASEL;TRAF2;CLDN6;EIF2AK2;IFNA21;CLDN15;BAK1;YWHAH;EIF2AK4;AKT3,63
Signaling pathways regulating pluripotency of stem cells,0.996383350300364,25/56,WNT5B;PCGF2;LEFTY1;FZD10;FZD8;FZD3;WNT5A;NANOG;MAP2K2;SMARCAD1;AKT3;RAF1;FZD9;JAK2;JARID2;DLX5;MAPK11;SKIL;KLF4;HESX1;FZD2;BMPR1B;FGFR2;PCGF6;MAP2K1,0.8257120472674677,17/56,WNT8A;WNT10B;MAPK12;NODAL;WNT9B;SMARCAD1;AKT3;KLF4;BMPR1B;JAK2;FZD9;FGFR2;PCGF6;DLX5;FZD8;INHBE;WNT8B,56
Serotonergic synapse,0.9985354785768169,26/60,HTR7;KCNJ3;GNG12;HTR2A;HTR6;CYP2J2;HTR1B;SLC18A1;ALOX15B;ITPR3;SLC18A2;HTR1A;PLA2G4A;BRAF;ARAF;ALOX5;GNG8;GNAI1;CACNA1F;RAF1;GNG5;KCNJ6;PRKCG;GNG3;GNAI3;MAP2K1,0.846447302764162,18/60,ALOX12B;TPH1;GNB2;ITPR3;CYP2C9;GNG13;KCNJ9;MAOA;GNAI1;HTR6;CYP2J2;GNAI3;HTR1F;GNAI2;HTR1B;SLC18A2;PLA2G4A;ALOX15B,60
