set,Real_P,Real_FDR,Real_Overlap,Real_Genes,Syn_P,Syn_FDR,Syn_Overlap,Syn_Genes,Genes
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),0.9347023850203173,0.9998690134726378,10/21,TNFRSF1A;PYCARD;APOA1;RIPK1;HIPK1;SYK;BIRC2;GPS2;TRAF2;RBCK1,0.7968527752356981,0.9999508177820171,13/21,TNFRSF1A;RNF31;RBCK1;PYDC1;RIPK1;PELI3;IKBKG;SYK;BIRC2;GPS2;TRAF2;GSTP1;ZNF675,21
regulation of tyrosine phosphorylation of STAT protein (GO:0042509),0.9983187625544615,0.9998690134726378,11/30,TNFRSF1A;CSF1R;IL12A;JAK2;CCL5;IL18;TNFSF18;CSH2;IL23R;IL20;HCLS1,0.9321409329444348,0.9999508177820171,17/30,IL23A;TNFRSF1A;IL21;CSF1R;STAP2;IL12A;IL12B;JAK2;CCL5;IFNA2;IL18;ARL2BP;CSH2;IL23R;PTK6;CRLF1;HCLS1,30
regulation of synapse assembly (GO:0051963),0.9178017252989036,0.9998690134726378,13/26,NLGN2;LRRC4B;SNCA;EPHB3;GHRL;EIF4G1;IL1RAPL1;SLIT1;SLITRK3;BHLHB9;LHFPL4;TLR2;GPC4,0.692234425375938,0.9999508177820171,17/26,NLGN2;LRRC4B;SNCA;EPHB3;IL1RAPL2;LRFN4;GHRL;EIF4G1;IL1RAPL1;GRID2;SLITRK3;SLIT1;BHLHB9;TLR2;GPC4;WNT7A;WNT3A,26
"regulation of synaptic transmission, glutamatergic (GO:0051966)",0.42158346083044984,0.9998690134726378,17/26,NLGN2;GRM4;CACNG3;HOMER1;CACNG5;CDH2;CACNG8;OPHN1;CCL2;ATP1A2;CACNG2;CACNG4;DGKI;GRM6;SHANK3;SYT1;TPRG1L,0.5352577818978821,0.9999508177820171,18/26,NLGN2;GRM4;CACNG3;HOMER1;CACNG5;CDH2;GRM3;OPHN1;CCL2;ATP1A2;SYT1;CACNG2;CACNG4;GRM6;SHANK3;CACNG7;TPRG1L;DRD1,26
regulation of trans-synaptic signaling (GO:0099177),0.9849062152974323,0.9998690134726378,9/22,BTBD9;NLGN2;LRRC4;ARC;NTF4;CX3CR1;LRRC4C;PSMC5;ABR,0.9976733811531351,0.9999508177820171,9/22,BTBD9;NLGN2;LRRC4;ARC;GRID2;LRRC4C;PSMC5;ABR;CACNA1B,22
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),0.776728396575326,0.9998690134726378,10/18,MED31;MED25;CSF1R;MED4;TRIM28;MED12;MED8;PAXIP1;PPM1D;DHX36,0.12183040033711219,0.6541132208575905,15/18,MED31;MED25;NKX2-5;CSF1R;PPM1D;MED4;MED30;TRIM28;MED12;TCF7L2;MED8;PAXIP1;CDK8;VENTX;DHX36,18
"retrograde transport, endosome to Golgi (GO:0042147)",0.6407120391452377,0.9998690134726378,18/30,HEATR5B;SNX12;TBC1D10C;CLTCL1;TMED9;BAIAP3;RNF126;RAB9A;TBC1D17;GOSR1;SNX6;TMEM87A;STX10;GBF1;TBC1D10A;SNX8;VPS26A;RAB6C,0.6402718383195238,0.9999508177820171,20/30,TBC1D10B;TBC1D10A;SNX8;RAB6C;HEATR5B;CLTCL1;RAB9A;SNX12;BAIAP3;RNF126;HEATR5A;VPS52;SNX6;TBC1D10C;TMED9;TBC1D17;GOSR1;STX10;GBF1;SNX2,30
ribosome assembly (GO:0042255),0.4963763356484008,0.9998690134726378,11/17,PPAN;MRPL22;DHX37;MDN1;RPL10L;MRPS7;PWP2;RPS27L;RRS1;BOP1;MRPS2,0.15376639359531794,0.7456843388332085,14/17,RPL3L;PPAN;DHX37;MRPL22;RPL11;MDN1;MRPS7;PWP2;RPS27L;RRS1;ERAL1;BOP1;MRPS2;DHX29,17
second-messenger-mediated signaling (GO:0019932),0.40183872179077323,0.9998690134726378,24/37,MCTP1;RYR2;P2RY12;SELE;EDN2;CXCR3;EDN1;NEUROD1;TRPM4;CCR4;PLCG2;AGT;LAT2;CCR10;DDAH2;NMUR1;PDX1;FPR1;CX3CR1;CCR7;CCR9;BTK;RCAN3;CCRL2,0.5939667927707386,0.9999508177820171,25/37,SAMD14;RYR2;P2RY12;SELE;EDN2;CXCR3;AGTR2;EDN1;TPCN2;NEUROD1;TRPM4;CCR4;PLCG2;AGT;LAT2;CCR10;EIF2AK3;MAFA;DDAH2;NMUR1;P2RY11;CCR7;BTK;RCAN3;CCRL2,37
response to peptide (GO:1901652),0.3383427928550335,0.9998690134726378,15/22,EIF2B5;PRLH;NOD2;IRS1;REG3A;REG1B;REG1A;STAT6;GNAI1;STAT2;MMP9;EIF2B2;EIF2B1;ANXA1;MMP13,0.8663149842838386,0.9999508177820171,13/22,EIF2B5;NOD2;IRS1;STAT6;GNAI1;STAT2;MMP9;EIF2B2;EIF2B1;ANXA1;CALCR;MMP13;CACNA1B,22
response to reactive oxygen species (GO:0000302),0.9118649410148498,0.9998690134726378,12/24,HBA1;FOS;PTPRK;RPS3;PRDX3;MMP9;AKR1C3;PTPRN;PDK2;S100A7;APTX;GLRX2,0.3059512168858523,0.9503642327610818,18/24,HBA1;TXNRD2;SOD2;FOS;FER;SIRT1;RPS3;PRDX3;GPX1;APOD;MMP9;AKR1C3;PTPRN;PDK2;S100A7;APTX;GLRX2;GSTP1,24
response to retinoic acid (GO:0032526),0.7849776801294741,0.9998690134726378,18/32,RXRB;TWF2;TBX1;WNT5B;TMEM161A;LTK;GATA6;ZNF35;TRIM16;HTRA2;RBP4;ADNP2;FZD10;ASCL1;NDUFA13;RORB;SNW1;WNT5A,0.029719045837600006,0.3235473584371494,27/32,TBX1;WNT8B;STRA8;TRIM16;RBP4;PTK6;WNT3A;TWF2;RXRG;ADNP2;FZD10;NDUFA13;EPHA3;RORB;HSD17B2;WNT9A;WNT5A;WNT5B;TMEM161A;LTK;WNT10B;ZNF35;RXRB;WNT8A;GATA6;ASCL1;SNW1,32
response to tumor necrosis factor (GO:0034612),0.42947954199415506,0.9998690134726378,30/47,CCL17;CCL7;CCL19;CCL2;CCL5;SELE;CD58;ZFP36;RPS3;ZC3H12A;JAK2;CCL1;NFE2L2;GBP2;NPNT;CCL15;CCL16;ZFP36L2;PYCARD;CCL22;CCL4;HYAL3;TANK;CCL20;TCL1A;HMHB1;ARHGEF2;RIPK1;CRHBP;UBD,0.5578975122691285,0.9999508177820171,32/47,CCL7;CCL19;CCL2;CCL5;XCL2;SELE;CD58;ZFP36;RPS3;CCL21;SIRT1;ZC3H12A;JAK2;CCL24;CCL1;CCL25;NFE2L2;GBP2;NPNT;CCL16;ZFP36L2;ADAM10;CCL22;CCL4;HYAL3;TANK;TCL1A;ZFAND6;ARHGEF2;RIPK1;CRHBP;UBD,47
response to zinc ion (GO:0010043),0.819323160845107,0.9998690134726378,8/15,PAM;MT4;KHK;SLC30A8;GLRA2;MT1A;HVCN1;CRIP1,0.9998109435490896,0.9999508177820171,4/15,PAM;MT4;GLRA2;CRIP1,15
retinoid metabolic process (GO:0001523),0.7218292298104634,0.9998690134726378,31/53,RARRES2;CYP3A5;RBP4;ABCA4;GPIHBP1;STRA6;CYP1B1;SCPEP1;ADH7;RDH12;AKR1C3;RETSAT;GPC4;OPN1SW;SDC2;LPL;CYP1A1;CYP3A4;RDH11;GPC1;UGT1A8;APOC2;CYP26A1;ADH1C;APOA1;APOA2;GPC2;TTR;CYP3A7;RDH5;ALDH1A1,0.9696876562255182,0.9999508177820171,30/53,LRP2;RARRES2;CYP3A5;RPE65;RBP4;AKR1C4;ABCA4;GPIHBP1;STRA6;CYP1B1;SCPEP1;RDH12;ADH4;AKR1C3;RETSAT;DHRS3;GPC4;SDC2;LPL;CYP1A1;RDH11;GPC1;OPN1LW;AKR1B1;APOC2;CYP26A1;GPC2;TTR;RDH5;ALDH1A1,53
response to ketone (GO:1901654),0.4480691662850669,0.9998690134726378,10/15,CATSPER1;CCR7;CATSPER3;SLIT3;CCL19;HSD3B2;TGFBR3;CATSPER2;SLIT2;CATSPER4,0.657282333002573,0.9999508177820171,10/15,CCL21;CCR7;CATSPER3;SLIT3;CCL19;HSD3B2;TGFBR3;CATSPER2;TGFB1;SLIT2,15
response to light stimulus (GO:0009416),0.7955377825341425,0.9998690134726378,11/20,ERCC4;CLOCK;FECH;DDB2;DTL;ERCC6;BRSK1;OPN3;RGR;OPN1SW;ERCC5,0.7041114586444227,0.9999508177820171,13/20,ERCC4;CLOCK;ERCC3;OPN1LW;FECH;TRPM1;ERCC5;DTL;GPR52;BRSK1;OPN3;RGR;DDB2,20
response to lipid (GO:0033993),0.6635096335967481,0.9998690134726378,25/42,TRIM16;RBP4;CPS1;SELE;S100A14;IL23R;GPX3;SNCA;PRDX3;LIAS;JAK2;S100A7;S100A9;PELI1;TMEM161A;IL12A;ANXA1;CYP27B1;S100A8;RXRB;CITED1;ABCA2;GATA6;SRR;ASCL1,0.0902689449121018,0.5612351396304611,33/42,WNT8B;IFNAR1;TRIM16;RBP4;CPS1;SELE;IL23R;GPX3;RXRG;SNCA;PRDX3;LIAS;JAK2;S100A7;HSD17B2;LBP;S100A9;PELI1;FER;TMEM161A;IL12A;ANXA1;CYP27B1;IL1B;S100A8;RXRB;CITED1;WNT8A;ABCA2;GATA6;SRR;TGFB1;ASCL1,42
response to lipopolysaccharide (GO:0032496),0.842891924186331,0.9998690134726378,40/71,CCL2;CPS1;LILRB1;PDCD1LG2;SELE;DEFA4;S100A14;IL23R;ZFP36;UPF1;SNCA;PRDX3;LIAS;PF4;ZC3H12A;JAK2;S100A7;CDC73;TNIP3;S100A9;WNT5A;NFKBIL1;NOD2;PELI1;PYCARD;PLAA;IL12A;PPBP;DEFA1;CYP27B1;S100A8;CITED1;TNFSF4;TICAM2;TNIP2;TNFRSF1B;CX3CR1;PF4V1;SRR;NLRP3,0.9540947856228975,0.9999508177820171,42/71,IFNAR1;NFKBIB;CCL2;CPS1;LILRB1;PDCD1LG2;SELE;DEFA4;GSTP1;IL23R;ZFP36;UPF1;SNCA;PRDX3;LIAS;PF4;ZC3H12A;JAK2;IL10;S100A7;CDC73;LBP;S100A9;WNT5A;NFKBIL1;NOD2;PELI1;FER;PLAA;IL12A;PPBP;CYP27B1;IL1B;S100A8;CITED1;TNFSF4;TNIP2;TNFRSF1B;PF4V1;SRR;NLRP3;CD274,71
response to metal ion (GO:0010038),0.4949950890025946,0.9998690134726378,19/30,ITPR3;SNCA;SNCB;KHK;MT1A;ALG2;PPP5C;FXN;PAM;ATP7B;PEF1;SLC30A8;TTN;TRPV6;HAMP;HOMER1;AQP9;HVCN1;CRIP1,0.968748973532665,0.9999508177820171,16/30,PAM;HFE;SNCA;TFR2;ITPR3;TRPV6;SNCB;PEF1;HAMP;ALG2;PDCD6;PPP5C;HOMER1;AQP9;FXN;CRIP1,30
response to molecule of bacterial origin (GO:0002237),0.5281739594319839,0.9998690134726378,20/32,CPS1;SELE;S100A14;IL23R;SNCA;PRDX3;LIAS;JAK2;S100A7;S100A9;PELI1;IL12A;CYP27B1;SIRT2;C4B;S100A8;TLR9;CITED1;CD24;SRR,0.25469431534333586,0.8790852261722791,24/32,IFNAR1;CPS1;SELE;IL23R;SNCA;PRDX3;LIAS;JAK2;IL10;S100A7;LBP;S100A9;GPR31;FER;PELI1;IL12A;CYP27B1;IL1B;SIRT2;C4B;S100A8;TLR9;CITED1;SRR,32
response to organic cyclic compound (GO:0014070),0.7134274129739884,0.9998690134726378,11/19,TLR3;CYP1A1;ABCA2;CCL2;CCL5;IL18;TIPARP;HLCS;ANXA1;CYP27B1;CYP1B1,0.5885691489426472,0.9999508177820171,13/19,CYP1A1;ABCA2;WNT8B;MRGPRX1;CCL2;CCL5;IL18;CYP27B1;HLCS;ANXA1;IL1B;CYP1B1;TGFB1,19
response to exogenous dsRNA (GO:0043330),0.9919064083291692,0.9998690134726378,7/19,TLR3;IFNA8;COLEC12;PQBP1;IFIH1;RFTN1;IFNA10,0.8794171464491283,0.9999508177820171,11/19,IFNA6;IFNW1;IFNA8;COLEC12;PQBP1;IFNA21;IFNA14;IFNA2;IFIH1;DDX58;RFTN1,19
response to glucose (GO:0009749),0.8272096312893047,0.9998690134726378,13/24,LPL;EIF2B5;PDK3;KHK;NEUROD1;GPLD1;SLC30A8;APOA2;GCK;PDX1;EIF2B1;EIF2B2;PRKAA1,0.9793340079593547,0.9999508177820171,12/24,CYP7A1;EIF2B5;LPL;MAFA;PDK3;NEUROD1;GPLD1;EIF2B2;GCK;EIF2B1;TCF7L2;PRKAA1,24
response to hexose (GO:0009746),0.3723519225481612,0.9998690134726378,11/16,LPL;EIF2B5;SLC2A5;KHK;NEUROD1;GCKR;GPLD1;SLC30A8;APOA2;EIF2B1;EIF2B2,0.7714790761618516,0.9999508177820171,10/16,LPL;EIF2B5;SLC2A5;MAFA;NEUROD1;GCKR;GPLD1;EIF2B2;EIF2B1;TCF7L2,16
response to hydrogen peroxide (GO:0042542),0.5091811302767864,0.9998690134726378,14/22,HBA1;RIPK3;RPS3;PRDX3;MAP3K5;RIPK1;CYP1B1;NFE2L2;ANKZF1;ANXA1;APTX;GLRX2;FXN;PPIF,0.24199691793233388,0.8548872844972526,17/22,HBA1;RIPK3;SIRT1;RPS3;PRDX3;GPX1;MAP3K5;RIPK1;HDAC6;CYP1B1;NFE2L2;ANKZF1;ANXA1;APTX;GLRX2;FXN;PPIF,22
response to insulin (GO:0032868),0.6407120391452377,0.9998690134726378,18/30,CITED1;IRS1;RAB15;LPIN1;PDE3B;GHRHR;PLA2G1B;KHK;GPLD1;CPEB1;SYAP1;LPIN3;GCK;LEP;TSC1;ENPP1;PARP1;TBC1D4,0.6402718383195238,0.9999508177820171,20/30,GPLD1;CPEB1;LPIN3;TSC1;SIRT1;SYAP1;ENPP1;PARP1;FER;IRS1;LPIN1;GCK;SLC25A33;TBC1D4;CITED1;SORBS1;RAB15;PDE3B;LEP;GSK3A,30
response to interferon-beta (GO:0035456),0.9741461537232473,0.9998690134726378,6/15,IKBKE;HTRA2;PYHIN1;NDUFA13;IRF1;PNPT1,0.9987335827359534,0.9999508177820171,5/15,IKBKE;PYHIN1;NDUFA13;IRF1;PNPT1,15
response to interferon-gamma (GO:0034341),0.6875517515767314,0.9998690134726378,23/39,IRF8;CCL17;CCL7;CCL2;GBP6;CCL19;CCL5;GAPDH;IL23R;CD58;SNCA;CCL1;GBP2;WNT5A;CCL15;CCL16;CCL22;CCL4;TLR2;CYP27B1;CCL20;CITED1;UBD,0.637956035467071,0.9999508177820171,26/39,IRF8;CCL7;CCL2;GBP6;CCL19;XCL2;CCL5;GAPDH;IL23R;CD58;SNCA;CCL21;CCL24;CCL1;CCL25;GBP2;WNT5A;DAPK3;CCL16;CCL22;CCL4;TLR2;CYP27B1;CITED1;GBP7;UBD,39
response to interleukin-1 (GO:0070555),0.6149847267189181,0.9998690134726378,23/38,CCL17;CCL7;CCL19;CCL2;RC3H1;CCL5;SELE;UPF1;SNCA;ZC3H12A;CCL1;GBP2;CCL15;CCL16;PYCARD;CCL22;CCL4;ANXA1;HYAL3;TANK;CCL20;CITED1;MAPK11,0.6798805400171175,0.9999508177820171,25/38,CCL7;CCL19;CCL2;RC3H1;XCL2;CCL5;SELE;UPF1;SNCA;CCL21;ZC3H12A;CCL24;CCL1;CCL25;GBP2;CCL16;IRAK2;CCL22;CCL4;ANXA1;HYAL3;IL1B;TANK;CITED1;MAPK11,38
aminoglycan biosynthetic process (GO:0006023),0.4949950890025946,0.9998690134726378,19/30,NDST2;HS3ST5;HS3ST2;B3GNT2;B3GAT3;B3GALT1;XYLT2;GPC4;SDC2;B3GNT8;B4GALT7;GPC1;GCNT2;B3GALNT1;B3GALT6;SLC35D2;EXT1;GPC2;NDST1,0.3358872920303202,0.9785176699341669,22/30,HS3ST3B1;B3GNT7;NDST2;HS3ST5;HS3ST2;B3GNT2;B3GAT3;B3GALT1;XYLT2;GPC4;SDC2;HEXA;B3GNT8;B4GALT7;HAS1;GPC1;GCNT2;B3GALT6;SLC35D2;EXT1;GPC2;GALNT5,30
aminoglycan catabolic process (GO:0006026),0.8911910245206776,0.9998690134726378,9/18,CTBS;HYAL4;SGSH;GPC2;GPC1;HPSE;GPC4;FUCA1;SDC2,0.6512645939485981,0.9999508177820171,12/18,CTBS;SDC2;OVGP1;SGSH;GPC4;GPC1;GPC2;GNS;HPSE;NAGLU;FUCA1;CHIT1,18
anion transmembrane transport (GO:0098656),0.5845103291443143,0.9998690134726378,19/31,SLC25A11;SLC35A2;SLC25A38;SLC35B1;SLC25A10;SLC25A30;PRAF2;SLC25A19;SLC25A1;SLC6A13;SFXN2;SLC25A22;SLC13A2;SLC19A1;SLC1A6;SLC39A8;SLC38A5;SLC13A4;SLC25A41,0.4395345703981344,0.9999508177820171,22/31,SLC25A11;SLC35A2;SLC25A38;SLC35B1;SLC25A10;SLC25A30;SLC13A5;PRAF2;SLC25A19;SLC25A1;SLC6A13;SFXN2;SLC25A22;SLC6A9;SLC35A3;SLC19A1;SLC1A6;LRRC8D;SLC39A8;SLC38A5;SLC13A4;SLC25A41,31
anion transport (GO:0006820),0.9855610557704221,0.9998690134726378,12/28,SLC17A7;SLC13A2;SLC19A1;SLC17A5;SLC22A10;SLCO2B1;SLC17A2;SLCO1B1;SLC13A4;SLC17A3;SLC4A2;ABCC11,0.999536054653897,0.9999508177820171,11/28,SLC17A7;SLC19A1;SLC13A5;SLC17A5;SLC22A10;LRRC8D;SLCO2B1;SLCO1B1;SLC13A4;SLC4A2;ABCC11,28
anterograde trans-synaptic signaling (GO:0098916),0.617243599678684,0.9998690134726378,83/137,OR5T2;GABRP;SLC12A6;CHRNA4;DLG1;NLGN2;CAMKK1;SNCB;GLRB;GABRA3;GRIA1;SLC1A6;GABBR2;HTR1A;SNCG;OR10H3;GABRR1;RIT2;MTNR1B;CHRNA5;PRKAR2B;GABARAP;SLC12A5;PCDHB16;SYT10;CHRNE;SDCBP;MBP;CHRNB4;GLRA2;APBA1;PTCHD1;HTR7;HTR1B;OMP;NPTX2;CHRNB3;MPZ;GABRA6;CBLN1;CHRNA3;CHRNA1;PCDHB6;SLC18A2;SNCA;SYT1;DBH;GRM4;GABRG3;PCDHB5;HTR2A;DTNA;HOMER1;PCDHB10;APBA3;OR10H4;PENK;HCRTR2;CAMK4;CACNB4;NOVA1;PCDHB13;SLC6A2;AKAP5;KCNMB4;NRGN;HCRT;PCDHB11;KCNQ3;DOC2A;HCRTR1;SLC12A4;PCDHB4;SLC18A3;GIPC1;KIF5A;PDE7B;UNC119;BSN;GABRA5;RPS6KA2;HTR6;CHRNA9,0.6808234424272723,0.9999508177820171,91/137,GABRP;SLC12A6;CHRNA4;DLG1;CHRNA2;HRH4;NLGN2;CAMKK1;SNCB;GLRB;GABRA3;GRIA1;OR10H1;SLC1A6;GABBR2;HTR1A;OR10J5;SNCG;OR10H3;MYCBPAP;GABRR2;GABRR1;GALR3;PRKAR2B;GABARAP;SLC12A5;PCDHB16;SYT10;CHRNE;SDCBP;MBP;CHRNB4;GLRA2;APBA1;PTCHD1;HTR7;HTR1B;HTR3E;OMP;CHRND;OR10H2;NPTX2;MPZ;CBLN1;CHRNA3;CHRNA1;CHRNG;PCDHB6;SLC18A2;SNCA;GRM3;SYT1;CACNA1B;DBH;GRM4;GABRG3;PCDHB5;GABRD;DTNA;HOMER1;PCDHB10;APBA3;CHRM4;OR10H4;PENK;HCRTR2;CACNB4;NOVA1;SLC6A2;AKAP5;KCNMB4;NRGN;HCRT;PCDHB11;KCNQ3;GAD2;DOC2A;HCRTR1;CHRM1;SLC12A4;PCDHB4;SLC18A3;GIPC1;KIF5A;PDE7B;UNC119;BSN;GABRA5;RPS6KA2;HTR6;CHRNA9,137
adherens junction organization (GO:0034332),0.7134274129739884,0.9998690134726378,11/19,CDH18;CDH10;CDH15;DCHS1;CDH2;CDH13;CDH8;RAMP2;CDH9;CTNND1;CADM2,0.5885691489426472,0.9999508177820171,13/19,CDH18;CDH10;CDH15;DCHS1;CDH5;CDH2;CDH8;ZNF703;RAMP2;CDH9;ANG;CTNND1;CADM2,19
aerobic electron transport chain (GO:0019646),0.3090520745499867,0.9998690134726378,26/39,NDUFAB1;COX5B;COX7C;COX8A;COX6C;UQCRC2;NDUFA8;NDUFC1;NDUFS3;NDUFA13;CYC1;NDUFB3;NDUFA7;UQCRQ;NDUFS6;COX7B;NDUFB10;NDUFA3;NDUFS8;UQCRC1;NDUFB5;NDUFB8;NDUFB11;COX6B1;NDUFB1;NDUFA11,0.0014267729085074943,0.058111784119194716,35/39,NDUFAB1;COX5B;COX7C;COX8A;NDUFV2;NDUFA12;COX6C;UQCRC2;NDUFA8;COX6A2;NDUFB4;NDUFS5;NDUFAF1;NDUFC1;NDUFS4;NDUFS3;NDUFA13;CYC1;NDUFB3;NDUFA7;UQCRQ;NDUFS6;COX7B;NDUFB10;NDUFB2;NDUFA3;NDUFS8;UQCRC1;NDUFB5;COX6A1;NDUFB8;NDUFB11;COX6B1;NDUFB1;NDUFA11,39
ameboidal-type cell migration (GO:0001667),0.8528302457436638,0.9998690134726378,15/28,TBX1;ANXA6;SEMA4G;PKN3;SEMA6B;SEMA3C;SEMA4D;ITGA4;SEMA4A;SEMA6C;MEGF8;ITGB7;NRTN;SEMA3G;PDXDC1,0.5905042433726936,0.9999508177820171,19/28,SEMA5A;TBX1;ANXA6;SEMA4G;CER1;SEMA6C;NRTN;SEMA3C;AMOTL2;SEMA4B;SEMA3G;NANOS1;PKN3;SEMA4D;MEGF8;ITGA4;FAT2;ITGB7;PDXDC1,28
amide biosynthetic process (GO:0043604),0.9948485231650851,0.9998690134726378,11/28,PAM;ASL;ASMT;PNPLA1;ABCA8;CPS1;FA2H;NANP;ARG2;PCSK5;ASS1,0.8454151347909982,0.9999508177820171,17/28,PAM;ASL;PNPLA1;ABCA8;SPTLC1;ALOX12B;ALOXE3;ARG1;CPS1;DMD;CYP4F22;OTC;FA2H;NANP;ARG2;PCSK5;ASS1,28
amide transport (GO:0042886),0.819323160845107,0.9998690134726378,8/15,SLC19A1;FOLR1;PLEKHA8;SLC14A2;AQP11;SLC38A5;TAP1;TAP2,0.8254667305145048,0.9999508177820171,9/15,SLC19A1;FOLR1;ABCA13;SLC14A1;AQP11;SLC38A5;GLTP;TAP1;TAP2,15
amino acid transmembrane transport (GO:0003333),0.6855334823201606,0.9998690134726378,10/17,SLC1A6;SLC36A3;SLC22A2;SLC22A4;SLC6A13;SLC38A5;SLC16A2;SFXN2;SLC25A22;SLC7A10,0.9394331565320806,0.9999508177820171,9/17,SLC1A6;LRRC8D;SLC22A4;SLC6A13;SLC38A6;SLC38A5;SLC16A2;SFXN2;SLC25A22,17
amino acid transport (GO:0006865),0.8911910245206776,0.9998690134726378,9/18,SLC16A10;SLC36A3;SLC43A1;SLC6A12;SLC38A5;SLC1A5;SLC6A17;SLC7A4;SLC7A10,0.912430163470734,0.9999508177820171,10/18,SLC16A10;SLC25A44;SLC43A1;SLC6A18;SLC6A12;SLC38A6;SLC38A5;SLC1A5;SLC6A17;SLC7A4,18
activation of phospholipase C activity (GO:0007202),0.8339597105480018,0.9998690134726378,9/17,ADRA1A;NTF4;HTR2A;NMUR1;P2RY12;GPR55;PHB2;SELE;PTH,0.9394331565320806,0.9999508177820171,9/17,NMUR1;GNAQ;P2RY12;GPR55;PHB2;SELE;ANG;ARHGAP6;GNA15,17
activation of protein kinase activity (GO:0032147),0.35385178077898555,0.9998690134726378,25/38,ITGB1BP1;TAOK1;TLR3;PRKAR2B;RIPK3;JAK2;PHB2;IL18;INS;KIF14;WNT5A;ADCY4;ADRA2C;CLSPN;TPX2;PAK6;ADRA2B;COPS8;TRAF2;EMP2;PILRB;ZFP91;ADRB2;LEP;CHRNA3,0.7901287617016634,0.9999508177820171,24/38,TAOK1;RIPK3;PRKAR2B;JAK2;PHB2;IL18;INS;KIF14;WNT5A;ADCY4;ADRA2C;CLSPN;TPX2;PAK6;ADRA2B;ANG;TRAF2;TOM1L1;EMP2;PILRB;ZFP91;ADRB2;LEP;CHRNA3,38
actomyosin structure organization (GO:0031032),0.7185297914542086,0.9998690134726378,18/31,TMOD2;MYH3;FHDC1;EPB41L2;FRMD3;FLII;MYOZ1;SYNPO2L;CSRP2;CDC42BPB;CASQ1;KRT19;TTN;EPB41L3;TMOD4;TMOD3;TCAP;ITGB5,0.5915646040130631,0.9999508177820171,21/31,CDC42BPG;FRMD3;KRT19;FHOD3;TMOD4;TMOD3;TMOD2;ITGB5;FLII;MYOZ1;SYNPO2L;FRMD5;CSRP2;MYH3;KCTD13;FHDC1;SORBS1;EPB41L2;CASQ1;EPB41L3;TCAP,31
acylglycerol catabolic process (GO:0046464),0.5467362801024676,0.9998690134726378,15/24,LPL;APOA5;PNPLA1;ABHD6;LIPE;FABP3;PNPLA5;FABP7;FAAH;MGLL;CPS1;DAGLA;LIPH;APOA2;PNPLA3,0.7864982180712967,0.9999508177820171,15/24,LPL;APOA5;PNPLA1;ABHD6;LIPE;FABP3;PNPLA5;FABP7;FAAH;MGLL;CPS1;DAGLA;LIPH;LIPI;PNPLA3,24
acylglycerol metabolic process (GO:0006639),0.4004658246447619,0.9998690134726378,14/21,LPL;GK;APOA5;ABHD6;DGKQ;DGKH;MGLL;DGKB;LIPF;CETP;APOA2;DGKI;DGAT1;PNPLA3,0.9571269061990854,0.9999508177820171,11/21,LPL;GK;APOA5;ABHD6;DGKQ;DGKH;MGLL;DGKB;CETP;DGAT1;PNPLA3,21
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189),0.8481594750297694,0.9998690134726378,30/54,MC2R;GHRHR;ADRB1;IAPP;ADRB3;ADM;PTGER1;GHRH;GPR78;PF4;LGR5;MC4R;GPR26;GPR119;ADCY4;PTH;ADRA2C;ADRA2B;CALCB;PTGER2;ADRA1A;ADCYAP1;GPHB5;ADRB2;GCGR;S1PR1;RAMP2;CALCRL;GPR65;ADRA1D,0.8866815273630193,0.9999508177820171,33/54,MC2R;ADRB1;GNAQ;IAPP;CALCR;ADM;S1PR2;MC5R;GPR78;PF4;LGR5;GPR26;ADCY4;ADRA2C;GPR6;ADRA2B;CALCB;MC3R;UCN3;PTGER2;DRD1;GLP1R;ADCYAP1;UCN2;GPHB5;ADRB2;GCGR;S1PR1;RAMP2;CALCRL;GPR65;MC4R;GPHA2,54
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193),0.779187011847029,0.9998690134726378,14/25,OPRL1;GRM4;MTNR1A;HTR1A;GNAI3;P2RY12;GNAI1;MARCO;MCHR1;AKAP5;PDE2A;ADCY4;HTR1B;RGS1,0.5895958507941319,0.9999508177820171,17/25,GRM4;MTNR1A;CHRM4;HTR1A;GNAI3;HTR1B;CHRM1;P2RY12;GNAI1;MARCO;GPR37L1;AKAP5;MCHR1;PDE2A;ADCY4;HRH4;RGS1,25
